"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"divipola";"vereda";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente";"uit - asignación"
1647607;L10_1186;1186;1186;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416153";Privado_Privado;NPH;"370.7";;;NO APLICA
1647518;L10_1097;1097;1097;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416154";Privado_Privado;NPH;"360.21";;;NO APLICA
1647620;L10_1199;1199;1199;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416155";Privado_Privado;NPH;"610.02";;;NO APLICA
1647628;L10_1207;1207;1207;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416156";Privado_Privado;NPH;"458";;;NO APLICA
1647629;L10_1208;1208;1208;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416157";Privado_Privado;NPH;"380.05";;;NO APLICA
1647617;L10_1196;1196;1196;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416158";Privado_Privado;NPH;"250.94";;;NO APLICA
1647984;L10_1563;1563;1563;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416159";Privado_Privado;NPH;"385.49";;;NO APLICA
1647994;L10_1573;1573;1573;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416160";Privado_Privado;NPH;"318.2";;;NO APLICA
1647618;L10_1197;1197;1197;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416161";Privado_Privado;NPH;"316.43";;;NO APLICA
1647612;L10_1191;1191;1191;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416162";Privado_Privado;NPH;"315.53";;;NO APLICA
1647664;L10_1243;1243;1243;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416163";Privado_Privado;NPH;"317.39";;;NO APLICA
1647637;L10_1216;1216;1216;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416164";Privado_Privado;NPH;"315.71";;;NO APLICA
1647472;L10_1051;1051;1051;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416165";Privado_Privado;NPH;"315.83";;;NO APLICA
1647452;L10_1031;1031;1031;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416166";Privado_Privado;NPH;"318.5";;;NO APLICA
1647494;L10_1073;1073;1073;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416167";Privado_Privado;NPH;"318.53";;;NO APLICA
1647490;L10_1069;1069;1069;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416168";Privado_Privado;NPH;"319.17";;;NO APLICA
1647866;L10_1445;1445;1445;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416169";Privado_Privado;NPH;"319.66";;;NO APLICA
1647837;L10_1416;1416;1416;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416170";Privado_Privado;NPH;"320.32";;;NO APLICA
1647972;L10_1551;1551;1551;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416171";Privado_Privado;NPH;"321.09";;;NO APLICA
1647784;L10_1363;1363;1363;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416172";Privado_Privado;NPH;"322.14";;;NO APLICA
1647788;L10_1367;1367;1367;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416173";Privado_Privado;NPH;"436.91";;;NO APLICA
1647675;L10_1254;1254;1254;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416174";Privado_Privado;NPH;"286.37";;;NO APLICA
1647679;L10_1258;1258;1258;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416175";Privado_Privado;NPH;"267.67";;;NO APLICA
1647809;L10_1388;1388;1388;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416176";Privado_Privado;NPH;"359.59";;;NO APLICA
1647857;L10_1436;1436;1436;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416177";Privado_Privado;NPH;"356.47";;;NO APLICA
1647804;L10_1383;1383;1383;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416178";Privado_Privado;NPH;"269.18";;;NO APLICA
1647799;L10_1378;1378;1378;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416179";Privado_Privado;NPH;"269.69";;;NO APLICA
1647802;L10_1381;1381;1381;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416180";Privado_Privado;NPH;"490.17";;;NO APLICA
1647813;L10_1392;1392;1392;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416181";Privado_Privado;NPH;"501.42";;;NO APLICA
1647801;L10_1380;1380;1380;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416182";Privado_Privado;NPH;"515.79";;;NO APLICA
1647814;L10_1393;1393;1393;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416183";Privado_Privado;NPH;"314.73";;;NO APLICA
1647831;L10_1410;1410;1410;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416184";Privado_Privado;NPH;"454.89";;;NO APLICA
1647825;L10_1404;1404;1404;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416185";Privado_Privado;NPH;"785.66";;;NO APLICA
1647821;L10_1400;1400;1400;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416186";Privado_Privado;NPH;"494.28";;;NO APLICA
1647794;L10_1373;1373;1373;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416187";Privado_Privado;NPH;"480.95";;;NO APLICA
1647684;L10_1263;1263;1263;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416188";Privado_Privado;NPH;"467.68";;;NO APLICA
1647681;L10_1260;1260;1260;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416189";Privado_Privado;NPH;"449.8";;;NO APLICA
1647673;L10_1252;1252;1252;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416190";Privado_Privado;NPH;"326.39";;;NO APLICA
1647672;L10_1251;1251;1251;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416191";Privado_Privado;NPH;"325.23";;;NO APLICA
1647677;L10_1256;1256;1256;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416192";Privado_Privado;NPH;"322.11";;;NO APLICA
1647678;L10_1257;1257;1257;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416193";Privado_Privado;NPH;"321.53";;;NO APLICA
1647790;L10_1369;1369;1369;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416194";Privado_Privado;NPH;"320.82";;;NO APLICA
1647792;L10_1371;1371;1371;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416195";Privado_Privado;NPH;"320.19";;;NO APLICA
1647785;L10_1364;1364;1364;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416196";Privado_Privado;NPH;"319.66";;;NO APLICA
1647780;L10_1359;1359;1359;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416197";Privado_Privado;NPH;"319.22";;;NO APLICA
1647832;L10_1411;1411;1411;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416198";Privado_Privado;NPH;"318.71";;;NO APLICA
1647970;L10_1549;1549;1549;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416199";Privado_Privado;NPH;"319.95";;;NO APLICA
1647969;L10_1548;1548;1548;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416200";Privado_Privado;NPH;"319.77";;;NO APLICA
1647967;L10_1546;1546;1546;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416201";Privado_Privado;NPH;"318.1";;;NO APLICA
1647961;L10_1540;1540;1540;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416202";Privado_Privado;NPH;"327.19";;;NO APLICA
1647977;L10_1556;1556;1556;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416203";Privado_Privado;NPH;"359.3";;;NO APLICA
1647993;L10_1572;1572;1572;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416204";Privado_Privado;NPH;"654.44";;;NO APLICA
1647988;L10_1567;1567;1567;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416205";Privado_Privado;NPH;"317.88";;;NO APLICA
1647979;L10_1558;1558;1558;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416206";Privado_Privado;NPH;"319.16";;;NO APLICA
1647985;L10_1564;1564;1564;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416207";Privado_Privado;NPH;"318.95";;;NO APLICA
1647982;L10_1561;1561;1561;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416208";Privado_Privado;NPH;"318.23";;;NO APLICA
1647957;L10_1536;1536;1536;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416209";Privado_Privado;NPH;"318.75";;;NO APLICA
1647848;L10_1427;1427;1427;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416210";Privado_Privado;NPH;"320.51";;;NO APLICA
1647842;L10_1421;1421;1421;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416211";Privado_Privado;NPH;"321.2";;;NO APLICA
1647835;L10_1414;1414;1414;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416212";Privado_Privado;NPH;"321.95";;;NO APLICA
1647851;L10_1430;1430;1430;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416213";Privado_Privado;NPH;"321.63";;;NO APLICA
1647852;L10_1431;1431;1431;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416214";Privado_Privado;NPH;"322.6";;;NO APLICA
1647863;L10_1442;1442;1442;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416215";Privado_Privado;NPH;"324.83";;;NO APLICA
1647861;L10_1440;1440;1440;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416216";Privado_Privado;NPH;"611.88";;;NO APLICA
1647854;L10_1433;1433;1433;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416217";Privado_Privado;NPH;"404.29";;;NO APLICA
1647860;L10_1439;1439;1439;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416218";Privado_Privado;NPH;"409.72";;;NO APLICA
1647796;L10_1375;1375;1375;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416219";Privado_Privado;NPH;"438.35";;;NO APLICA
1647647;L10_1226;1226;1226;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416220";Privado_Privado;NPH;"466.97";;;NO APLICA
1647486;L10_1065;1065;1065;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416221";Privado_Privado;NPH;"486.85";;;NO APLICA
1647487;L10_1066;1066;1066;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416222";Privado_Privado;NPH;"532.96";;;NO APLICA
1647506;L10_1085;1085;1085;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416223";Privado_Privado;NPH;"710.85";;;NO APLICA
1647482;L10_1061;1061;1061;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416224";Privado_Privado;NPH;"719.95";;;NO APLICA
1647485;L10_1064;1064;1064;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416225";Privado_Privado;NPH;"431.97";;;NO APLICA
1647477;L10_1056;1056;1056;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416226";Privado_Privado;NPH;"434.36";;;NO APLICA
1647480;L10_1059;1059;1059;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416227";Privado_Privado;NPH;"414.9";;;NO APLICA
1647481;L10_1060;1060;1060;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416228";Privado_Privado;NPH;"417.29";;;NO APLICA
1647497;L10_1076;1076;1076;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416229";Privado_Privado;NPH;"412.4";;;NO APLICA
1647498;L10_1077;1077;1077;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416230";Privado_Privado;NPH;"407.51";;;NO APLICA
1647499;L10_1078;1078;1078;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416231";Privado_Privado;NPH;"424.87";;;NO APLICA
1647473;L10_1052;1052;1052;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416232";Privado_Privado;NPH;"425.69";;;NO APLICA
1647449;L10_1028;1028;1028;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416233";Privado_Privado;NPH;"329.08";;;NO APLICA
1647446;L10_1025;1025;1025;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416234";Privado_Privado;NPH;"325.91";;;NO APLICA
1647445;L10_1024;1024;1024;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416235";Privado_Privado;NPH;"324.32";;;NO APLICA
1647442;L10_1021;1021;1021;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416236";Privado_Privado;NPH;"323.35";;;NO APLICA
1647471;L10_1050;1050;1050;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416237";Privado_Privado;NPH;"322.47";;;NO APLICA
1647464;L10_1043;1043;1043;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416238";Privado_Privado;NPH;"321.67";;;NO APLICA
1647458;L10_1037;1037;1037;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416239";Privado_Privado;NPH;"320.97";;;NO APLICA
1647460;L10_1039;1039;1039;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416240";Privado_Privado;NPH;"321.42";;;NO APLICA
1647463;L10_1042;1042;1042;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416241";Privado_Privado;NPH;"320.85";;;NO APLICA
1647649;L10_1228;1228;1228;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416242";Privado_Privado;NPH;"319.29";;;NO APLICA
1647645;L10_1224;1224;1224;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416243";Privado_Privado;NPH;"319.62";;;NO APLICA
1647662;L10_1241;1241;1241;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416244";Privado_Privado;NPH;"319.29";;;NO APLICA
1647668;L10_1247;1247;1247;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416245";Privado_Privado;NPH;"409.44";;;NO APLICA
1647661;L10_1240;1240;1240;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416246";Privado_Privado;NPH;"467.45";;;NO APLICA
1647660;L10_1239;1239;1239;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416247";Privado_Privado;NPH;"317.88";;;NO APLICA
1647658;L10_1237;1237;1237;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416248";Privado_Privado;NPH;"318.2";;;NO APLICA
1647634;L10_1213;1213;1213;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416249";Privado_Privado;NPH;"318.89";;;NO APLICA
1647611;L10_1190;1190;1190;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416250";Privado_Privado;NPH;"319.17";;;NO APLICA
1647613;L10_1192;1192;1192;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416251";Privado_Privado;NPH;"319.6";;;NO APLICA
1647614;L10_1193;1193;1193;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416252";Privado_Privado;NPH;"321.16";;;NO APLICA
1647631;L10_1210;1210;1210;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416253";Privado_Privado;NPH;"321.77";;;NO APLICA
1647625;L10_1204;1204;1204;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416254";Privado_Privado;NPH;"321.36";;;NO APLICA
1647619;L10_1198;1198;1198;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416255";Privado_Privado;NPH;"322.09";;;NO APLICA
1648716;L10_2296;2296;2296;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416256";Privado_Privado;NPH;"322.88";;;NO APLICA
1648480;L10_2059;2059;2059;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416257";Privado_Privado;NPH;"322.64";;;NO APLICA
1647078;L10_657;657;657;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416258";Privado_Privado;NPH;"323.62";;;NO APLICA
1647192;L10_771;771;771;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416259";Privado_Privado;NPH;"325.8";;;NO APLICA
1647191;L10_770;770;770;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416260";Privado_Privado;NPH;"326.94";;;NO APLICA
1647190;L10_769;769;769;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416261";Privado_Privado;NPH;"624.67";;;NO APLICA
1647189;L10_768;768;768;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416262";Privado_Privado;NPH;"338.99";;;NO APLICA
1647188;L10_767;767;767;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416263";Privado_Privado;NPH;"334.37";;;NO APLICA
1647186;L10_765;765;765;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416264";Privado_Privado;NPH;"325.92";;;NO APLICA
1647194;L10_773;773;773;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416265";Privado_Privado;NPH;"317.03";;;NO APLICA
1647195;L10_774;774;774;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416266";Privado_Privado;NPH;"307.81";;;NO APLICA
1647202;L10_781;781;781;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416267";Privado_Privado;NPH;"298.62";;;NO APLICA
1647201;L10_780;780;780;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416268";Privado_Privado;NPH;"288.56";;;NO APLICA
1647199;L10_778;778;778;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416269";Privado_Privado;NPH;"347.3";;;NO APLICA
1647196;L10_775;775;775;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416270";Privado_Privado;NPH;"397.65";;;NO APLICA
1647198;L10_777;777;777;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416271";Privado_Privado;NPH;"327.98";;;NO APLICA
1647197;L10_776;776;776;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416272";Privado_Privado;NPH;"299.16";;;NO APLICA
1647183;L10_762;762;762;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416273";Privado_Privado;NPH;"369.85";;;NO APLICA
1647182;L10_761;761;761;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416274";Privado_Privado;NPH;"307.31";;;NO APLICA
1647170;L10_749;749;749;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416275";Privado_Privado;NPH;"319.67";;;NO APLICA
1647169;L10_748;748;748;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416276";Privado_Privado;NPH;"329.24";;;NO APLICA
1647167;L10_746;746;746;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416277";Privado_Privado;NPH;"340.26";;;NO APLICA
1647164;L10_743;743;743;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416278";Privado_Privado;NPH;"352.44";;;NO APLICA
1647172;L10_751;751;751;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416279";Privado_Privado;NPH;"358.72";;;NO APLICA
1647173;L10_752;752;752;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416280";Privado_Privado;NPH;"367.83";;;NO APLICA
1647174;L10_753;753;753;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416281";Privado_Privado;NPH;"634.38";;;NO APLICA
1647181;L10_760;760;760;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416282";Privado_Privado;NPH;"331.75";;;NO APLICA
1647180;L10_759;759;759;BOLÍVAR;TURBACO;"10/11/2025";"060-414818";"13836";;;SIN NPN;Desenglobe_Venta_Parcial;"060-416283";Privado_Privado;NPH;"327.41";;;NO APLICA
