id_operacion;id;no, fmi;dirección territorial;municipio;fecha_envio_juridico;folio_matriz;novedadfmi_tipo;npnmatriz;novedad_numero_predial;folio_derivados;predio tipo;condicion prop derivado;área registral m2;coeficiente;área coefieciente
L4_674;674;674;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355777;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_675;675;675;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355813;Privado_Privado;PH_Unidad_Predial;775.13;0.39;
L4_676;676;676;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355821;Privado_Privado;PH_Unidad_Predial;800;0.4;
L4_677;677;677;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355835;Privado_Privado;PH_Unidad_Predial;1000;0.5;
L4_678;678;678;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355819;Privado_Privado;PH_Unidad_Predial;800;0.4;
L4_679;679;679;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355834;Privado_Privado;PH_Unidad_Predial;1000;0.5;
L4_68;68;68;BOYACÁ;RAMIRIQUÍ;29/09/2025;0;;SIN NPN;Predio_Nuevo;090-20664;Privado_Privado;NPH;8775;;
L4_680;680;680;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355831;Privado_Privado;PH_Unidad_Predial;423;0.21;
L4_681;681;681;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355842;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_682;682;682;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355833;Privado_Privado;PH_Unidad_Predial;1000;0.5;
L4_683;683;683;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355843;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_684;684;684;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355820;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_685;685;685;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355818;Privado_Privado;PH_Unidad_Predial;557.4;0.28;
L4_686;686;686;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355836;Privado_Privado;PH_Unidad_Predial;1000;0.5;
L4_687;687;687;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355824;Privado_Privado;PH_Unidad_Predial;1186;0.6;
L4_688;688;688;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355828;Privado_Privado;PH_Unidad_Predial;624,00 ;0.31;
L4_689;689;689;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355817;Privado_Privado;PH_Unidad_Predial;646;0.33;
L4_69;69;69;BOYACÁ;RAMIRIQUÍ;29/09/2025;090-21832;;1,5599E+29;Desenglobe_Venta_Parcial;090-63130;Privado_Privado;NPH;1324;;
L4_690;690;690;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355814;Privado_Privado;PH_Unidad_Predial;750;0.38;
L4_691;691;691;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355815;Privado_Privado;PH_Unidad_Predial;514;0.26;
L4_692;692;692;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355816;Privado_Privado;PH_Unidad_Predial;672;0.34;
L4_693;693;693;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355829;Privado_Privado;PH_Unidad_Predial;592;0.3;
L4_694;694;694;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355830;Privado_Privado;PH_Unidad_Predial;424;0.21;
L4_695;695;695;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355805;Privado_Privado;PH_Unidad_Predial;938.38;0.47;
L4_696;696;696;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355800;Privado_Privado;PH_Unidad_Predial;480;0.24;
L4_697;697;697;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355823;Privado_Privado;PH_Unidad_Predial;631;0.32;
L4_698;698;698;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355785;Privado_Privado;PH_Unidad_Predial;782.3;0.39;
L4_699;699;699;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355772;Privado_Privado;PH_Unidad_Predial;704;0.36;
L4_70;70;70;BOYACÁ;RAMIRIQUÍ;29/09/2025;090-28952;;1,5599E+29;Desenglobe_Venta_Parcial;090-63129;Privado_Privado;NPH;1618;;
L4_700;700;700;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355774;Privado_Privado;PH_Unidad_Predial;802;0.4;
L4_701;701;701;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355786;Privado_Privado;PH_Unidad_Predial;705.81;0.39;
L4_702;702;702;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355787;Privado_Privado;PH_Unidad_Predial;373.6;0.19;
L4_703;703;703;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355788;Privado_Privado;PH_Unidad_Predial;1091;0.55;
L4_704;704;704;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355789;Privado_Privado;PH_Unidad_Predial;993;0.5;
L4_705;705;705;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355771;Privado_Privado;PH_Unidad_Predial;522;0.26;
L4_706;706;706;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355773;Privado_Privado;PH_Unidad_Predial;820;0.41;
L4_707;707;707;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355775;Privado_Privado;PH_Unidad_Predial;1552;0.78;
L4_708;708;708;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355769;Privado_Privado;PH_Unidad_Predial;875;0.44;
L4_709;709;709;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355779;Privado_Privado;PH_Unidad_Predial;1314.04;0.66;
L4_71;71;71;BOYACÁ;RAMIRIQUÍ;29/09/2025;090-1167;;1,5599E+29;Desenglobe_Venta_Parcial;090-64737;Privado_Privado;NPH;1486;;
L4_710;710;710;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355778;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_711;711;711;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355784;Privado_Privado;PH_Unidad_Predial;506;0.26;
L4_712;712;712;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355776;Privado_Privado;PH_Unidad_Predial;750;0.38;
L4_713;713;713;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355780;Privado_Privado;PH_Unidad_Predial;1285;0.65;
L4_714;714;714;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355781;Privado_Privado;PH_Unidad_Predial;643;0.32;
L4_715;715;715;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355782;Privado_Privado;PH_Unidad_Predial;65.320.000.000.000.000;0.33;
L4_716;716;716;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355783;Privado_Privado;PH_Unidad_Predial;352;0.18;
L4_717;717;717;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355770;Privado_Privado;PH_Unidad_Predial;892;0.45;
L4_718;718;718;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355790;Privado_Privado;PH_Unidad_Predial;960;0.48;
L4_719;719;719;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355822;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_720;720;720;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355801;Privado_Privado;PH_Unidad_Predial;480;0.24;
L4_721;721;721;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355839;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_722;722;722;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355798;Privado_Privado;PH_Unidad_Predial;960;0.48;
L4_723;723;723;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355766;Privado_Privado;PH_Unidad_Predial;784;0.4;
L4_724;724;724;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355802;Privado_Privado;PH_Unidad_Predial;480;0.24;
L4_725;725;725;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355838;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_726;726;726;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355803;Privado_Privado;PH_Unidad_Predial;960;0.48;
L4_727;727;727;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355804;Privado_Privado;PH_Unidad_Predial;10.479.100.000.000.000;0.53;
L4_728;728;728;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355799;Privado_Privado;PH_Unidad_Predial;480;0.24;
L4_729;729;729;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355840;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_73;73;73;BOYACÁ;SOGAMOSO;29/09/2025;095-158328;;1,5759E+29;Desenglobe_Division_Material;095-165025;Privado_Privado;PH_Unidad_Predial;84.13;0.2605;84.13
L4_730;730;730;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355791;Privado_Privado;PH_Unidad_Predial;960;0.48;
L4_731;731;731;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355768;Privado_Privado;PH_Unidad_Predial;984;0.5;
L4_732;732;732;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355792;Privado_Privado;PH_Unidad_Predial;960;0.48;
L4_733;733;733;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355797;Privado_Privado;PH_Unidad_Predial;960;0.48;
L4_734;734;734;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355793;Privado_Privado;PH_Unidad_Predial;960;0.48;
L4_735;735;735;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355794;Privado_Privado;PH_Unidad_Predial;960;0.48;
L4_736;736;736;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355795;Privado_Privado;PH_Unidad_Predial;960;0.3;
L4_737;737;737;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355767;Privado_Privado;PH_Unidad_Predial;865;0.44;
L4_738;738;738;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355796;Privado_Privado;PH_Unidad_Predial;960;0.48;
L4_739;739;739;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355844;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_74;74;74;BOYACÁ;SOGAMOSO;29/09/2025;095-158328;;1,5759E+29;Desenglobe_Division_Material;095-165026;Privado_Privado;PH_Unidad_Predial;48.5;0.1502;48.5
L4_740;740;740;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355841;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_741;741;741;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355832;Privado_Privado;PH_Unidad_Predial; 433;0.22;
L4_742;742;742;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355866;Privado_Privado;PH_Unidad_Predial;900;0.45;
L4_743;743;743;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355864;Privado_Privado;PH_Unidad_Predial;1043;0.53;
L4_744;744;744;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355865;Privado_Privado;PH_Unidad_Predial;900;0.45;
L4_745;745;745;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355867;Privado_Privado;PH_Unidad_Predial;900;0.45;
L4_746;746;746;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355891;Privado_Privado;PH_Unidad_Predial;927;0.47;
L4_747;747;747;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355890;Privado_Privado;PH_Unidad_Predial;620;0.31;
L4_748;748;748;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355868;Privado_Privado;PH_Unidad_Predial;900;0.45;
L4_749;749;749;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355863;Privado_Privado;PH_Unidad_Predial;370;0.19;
L4_75;75;75;BOYACÁ;SOGAMOSO;29/09/2025;095-158328;;1,5759E+29;Desenglobe_Division_Material;095-165024;Privado_Privado;PH_Unidad_Predial;84.13;0.2605;84.13
L4_750;750;750;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355892;Privado_Privado;PH_Unidad_Predial; 775,00;0.39;
L4_751;751;751;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355889;Privado_Privado;PH_Unidad_Predial;442;0.22;
L4_752;752;752;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355859;Privado_Privado;PH_Unidad_Predial;500;0.25;
L4_753;753;753;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355896;Privado_Privado;PH_Unidad_Predial;927.1;0.47;
L4_754;754;754;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355895;Privado_Privado;PH_Unidad_Predial;1082;0.55;
L4_755;755;755;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355894;Privado_Privado;PH_Unidad_Predial;730;0.37;
L4_756;756;756;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355862;Privado_Privado;PH_Unidad_Predial;500;0.25;
L4_757;757;757;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355860;Privado_Privado;PH_Unidad_Predial;500;0.25;
L4_758;758;758;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355861;Privado_Privado;PH_Unidad_Predial;500;0.25;
L4_759;759;759;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355869;Privado_Privado;PH_Unidad_Predial; 955,00;0.48;
L4_76;76;76;BOYACÁ;SOGAMOSO;29/09/2025;095-158328;;1,5759E+29;Desenglobe_Division_Material;095-165023;Privado_Privado;PH_Unidad_Predial;106.19;0.3288;106.19
L4_760;760;760;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355870;Privado_Privado;PH_Unidad_Predial;1066;0.54;
L4_761;761;761;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355857;Privado_Privado;PH_Unidad_Predial; 373,00;0.19;
L4_762;762;762;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355882;Privado_Privado;PH_Unidad_Predial;652;0.33;
L4_763;763;763;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355877;Privado_Privado;PH_Unidad_Predial;493;0.25;
L4_764;764;764;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355883;Privado_Privado;PH_Unidad_Predial;674.5;0.34;
L4_765;765;765;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355878;Privado_Privado;PH_Unidad_Predial;493;0.25;
L4_766;766;766;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355884;Privado_Privado;PH_Unidad_Predial;813;0.41;
L4_767;767;767;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355879;Privado_Privado;PH_Unidad_Predial;506;0.26;
L4_768;768;768;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355881;Privado_Privado;PH_Unidad_Predial;672;0.34;
L4_769;769;769;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355876;Privado_Privado;PH_Unidad_Predial; 446,00;0.22;
L4_770;770;770;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355875;Privado_Privado;PH_Unidad_Predial;813;0.41;
L4_771;771;771;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355888;Privado_Privado;PH_Unidad_Predial;493;0.25;
L4_772;772;772;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355872;Privado_Privado;PH_Unidad_Predial;672;0.34;
L4_773;773;773;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355871;Privado_Privado;PH_Unidad_Predial;741;0.37;
L4_774;774;774;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355887;Privado_Privado;PH_Unidad_Predial;492;0.25;
L4_775;775;775;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355886;Privado_Privado;PH_Unidad_Predial;493;0.25;
L4_776;776;776;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355885;Privado_Privado;PH_Unidad_Predial;447;0.23;
L4_777;777;777;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355873;Privado_Privado;PH_Unidad_Predial; 652,00;0.33;
L4_778;778;778;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355874;Privado_Privado;PH_Unidad_Predial;675;0.34;
L4_779;779;779;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355858;Privado_Privado;PH_Unidad_Predial;500;0.25;
L4_78;78;78;BOYACÁ;SOGAMOSO;29/09/2025;095-114887;;1,5759E+29;Desenglobe_Division_Material;095-154090;Privado_Privado;PH_Unidad_Predial;50.57;0.1466;50.57
L4_780;780;780;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355893;Privado_Privado;PH_Unidad_Predial;608;0.31;
L4_781;781;781;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355856;Privado_Privado;PH_Unidad_Predial;500;0.25;
L4_782;782;782;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355851;Privado_Privado;PH_Unidad_Predial;444;0.22;
L4_783;783;783;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355852;Privado_Privado;PH_Unidad_Predial;500;0.25;
L4_784;784;784;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355849;Privado_Privado;PH_Unidad_Predial;382;0.19;
L4_785;785;785;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355850;Privado_Privado;PH_Unidad_Predial;423.6;0.21;
L4_786;786;786;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355848;Privado_Privado;PH_Unidad_Predial;786;0.4;
L4_787;787;787;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355854;Privado_Privado;PH_Unidad_Predial;500;0.25;
L4_788;788;788;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355845;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_789;789;789;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355846;Privado_Privado;PH_Unidad_Predial;400;0.2;
L4_79;79;79;BOYACÁ;SOGAMOSO;29/09/2025;095-114887;;1,5759E+29;Desenglobe_Division_Material;095-154092;Privado_Privado;PH_Unidad_Predial;51.62;0.1496;51.62
L4_790;790;790;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355847;Privado_Privado;PH_Unidad_Predial;939;0.47;
L4_791;791;791;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355853;Privado_Privado;PH_Unidad_Predial;500;0.25;
L4_792;792;792;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355880;Privado_Privado;PH_Unidad_Predial;741;0.37;
L4_793;793;793;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355898;Privado_Privado;PH_Unidad_Predial;1062;0.54;
L4_794;794;794;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355855;Privado_Privado;PH_Unidad_Predial;500;0.25;
L4_795;795;795;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-355897;Privado_Privado;PH_Unidad_Predial; 442,0;0.22;
L4_797;797;797;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405395;Privado_Privado;PH_Unidad_Predial;64.791.999.999.999.900;0.69;
L4_798;798;798;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405394;Publico_Uso_Publico;Via;19118.86;;
L4_799;799;799;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405385;Publico_Uso_Publico;Bien_Uso_Publico;625.36;;
L4_80;80;80;BOYACÁ;SOGAMOSO;29/09/2025;095-114887;;1,5759E+29;Desenglobe_Division_Material;095-154091;Privado_Privado;PH_Unidad_Predial;54.32;0.1574;54.32
L4_800;800;800;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405386;Publico_Uso_Publico;Bien_Uso_Publico;543.89;;
L4_801;801;801;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405389;Publico_Uso_Publico;Bien_Uso_Publico;295.55;;
L4_802;802;802;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405384;Publico_Uso_Publico;Bien_Uso_Publico;735.82;;
L4_803;803;803;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405383;Publico_Uso_Publico;Bien_Uso_Publico;543.9;;
L4_804;804;804;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405382;Publico_Uso_Publico;Bien_Uso_Publico;982.36;;
L4_805;805;805;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405381;Publico_Uso_Publico;Bien_Uso_Publico;927.81;;
L4_806;806;806;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405388;Publico_Uso_Publico;Bien_Uso_Publico;233.72;;
L4_807;807;807;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405387;Publico_Uso_Publico;Bien_Uso_Publico;1004.05;;
L4_808;808;808;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405380;Publico_Uso_Publico;Bien_Uso_Publico;1013.19;;
L4_809;809;809;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405391;Publico_Uso_Publico;Bien_Uso_Publico;140.4;;
L4_81;81;81;BOYACÁ;SOGAMOSO;29/09/2025;095-114887;;1,5759E+29;Desenglobe_Division_Material;095-154089;Privado_Privado;PH_Unidad_Predial;59.5;0.1725;59.5
L4_810;810;810;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405393;Publico_Uso_Publico;Via; 6341,95;;
L4_811;811;811;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405379;Publico_Uso_Publico;Bien_Uso_Publico;5450.72;;
L4_812;812;812;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405392;Publico_Uso_Publico;Bien_Uso_Publico;53.59;;
L4_813;813;813;BOLÍVAR;TURBACO;29/09/2025;060-317548;;1,3836E+29;Desenglobe_Division_Material;060-405390;Publico_Uso_Publico;Bien_Uso_Publico;205.19;;
L4_814;814;814;BOLÍVAR;TURBACO;29/09/2025;060-380290;;SIN NPN;Cambio_Numero_Predial_NPH_a_PH;060-380290;Privado_Privado;PH_Matriz;191830.61;;
