"globalid";"altura";"anio_construccion";"area_construccion";"area_privada_construida";"etiqueta";"id_caracteristicasunidadconstru";"id_operacion_predio";"planta_ubicacion";"tipo_planta";"caracteristicasuc_guid";"codigo";"identificador";"observaciones"
{940930A6-914C-430F-BE7F-EF521083C6BB};2;2000,0000;64,2500;;A;"21048406";"6030824";2;Piso;{9F3513E8-41EC-47D5-9719-7AD214239F31};"634010100000000350026000000000";A;update_Caso 5
{940A4D18-4FBC-4471-A359-5A250CA5B286};2;2010,0000;20,5395;; ;Dummy;"6030550";1;Piso;{4A34302E-D329-4A74-8437-1D6F9109D51F};"634010100000000260020000000000";A;update_Caso 11
{940A993C-CED8-4329-96FE-CD6B9B0B4460};2;2010,0000;23,2000;;B;"21043933";"12494455";1;Piso;{549B7AC3-89C4-432E-ABA7-E6B8E2C16A28};"634010100000002790014000000000";B;update_Caso 1
{940C4E02-B9B5-48F1-8FCB-BF89DA06955D};2;2002,0000;124,2300;;A;"5118923";"6035099";1;Piso;{8AB111FB-718C-47EF-BF90-011E59E951B8};"634010100000002950015000000000";A;update_Caso 5
{940D50EA-57C9-4EF9-B4EC-E82DEEC59C73};2;2012,0000;289,0000;;A;"5113192";"6029744";0;Piso;{C2EA0213-3B76-436E-9CA7-945420EDA4CD};"634010001000000060391000000000";A;update_Caso 9
{94117BAD-0AEE-4A0A-87C5-E1B84DCFF752};2;2019,0000;32,0081;;LA MORELIA;Dummy;"6028717";2;Piso;{052DB61B-88CF-4F94-B270-019E302D4067};"634010001000000030130000000000";A;update_Caso 11
{9412291F-D2CA-488E-9F62-4858D0118FA2};2;2010,0000;7,4993;; ;Dummy;"6031250";1;Piso;{0BC5BEDD-14CE-40D8-9BBB-DB6DB5344951};"634010100000000500041000000000";B;update_Caso 11
{94124F52-C935-4257-80AF-7B42509BFEF0};2;2010,0000;25,0000;;J;"11797255";"6028665";1;Piso;{D2E0A1F3-F2BF-4DB3-874C-0D0A8ECAE439};"634010001000000030042000000000";J;update_Caso 1
{941299F6-18C4-4B98-9249-D58929F8A419};2;2017,0000;49,7400;;A;"21112136";"14054256";1;Piso;{13EABCA0-D0B9-4379-95F8-0D097141E6AF};"634010100000002100012901020016";A;update_Caso 3
{9413C1FF-6045-4A12-B05D-C5FEA28C1A33};2;2023,0000;12,4999;;CONDOMINIO RESERVA DE LA COLINA ;Dummy;"14053938";1;Piso;{6FF0765C-751C-4C08-8B09-1FF894F8D91B};"634010100000002100012908010077";A;update_Caso 11
{9414E64F-817E-41E2-B231-5F5D44AAE903};2;2000,0000;84,2300;;A;"5115179";"6031158";1;Piso;{C712478C-7B6B-4B23-A35B-659D4376FC64};"634010100000000490007000000000";A;update_Caso 1
{941A3436-FBC8-4EEA-9ADF-334F152C08B0};2;2002,0000;84,0000;;A;"5121464";"6038031";1;Piso;{619F801B-8E22-4C2B-8694-65140B3005E4};"634010100000004830011000000000";A;update_Caso 1
{941D6CF0-8E5C-46EA-96D4-3F0208CE7C8E};2;2010,0000;244,0000;;C;"5112708";"6029515";0;Piso;{EB8EF1F3-D632-4FCE-83FE-1E86010236A8};"634010001000000060075000000000";C;update_Caso 9
{94215131-AA7D-4A0C-A89C-785E171DA335};2;2014,0000;83,0000;;G;"21346215";"14102189";1;Piso;{C6E46680-7C0F-4496-83F9-AC191AE69963};"634010001000000050043000000000";G;update_Caso 2
{94217F14-7C4E-4CEC-A62F-8FF8D3405C97};2;2000,0000;149,4000;;A;"5118038";"6034061";1;Piso;{AD243DB3-AD80-4031-A160-C2FE6E597C02};"634010100000002290003000000000";A;update_Caso 5
{94250FDD-F2EE-493A-83AE-9C3D88A87E68};2;2002,0000;6,0000;;B;"21038312";"6038196";1;Piso;{D17C3DA6-4654-48DF-BF29-64860EB65FDE};"634010100000004960013000000000";B;update_Caso 1
{94264377-B62A-4CBE-A13C-CE8B128BBD01};2;2019,0000;37,8120;;"";Dummy;"12510072";1;Piso;{54CEFF71-1449-46E2-8D2C-9723A6BCC983};"634010001000000040805000000000";A;update_Caso 12
{9435485B-A5D3-4865-A8D1-D5CE1BFED30A};2;2020,0000;42,4610;;"";Dummy;"6028679";1;Piso;{18F97E28-BF87-466A-9FDC-FD3D9B3E4F60};"634010001000000030057000000000";A;update_Caso 12
{9439E9D3-A13D-48B0-B906-4549A7068645};2;2019,0000;13,1240;;"";Dummy;"6028684";1;Piso;{88921C42-9407-49AA-8499-8DFDC86C6EED};"634010001000000030070000000000";C;update_Caso 12
{943D1671-7A85-4716-AFF9-43C283413C15};2;2020,0000;344,7700;;"";Dummy;"6028679";1;Piso;{06A5E282-BAE3-4FE1-B9D9-8A9BCEA808CB};"634010001000000030057000000000";A;update_Caso 12
{94410B21-BECA-4E19-A11D-25D73A02CEEC};2;2019,0000;83,8682;; ;Dummy;"6029431";1;Piso;{2706460A-4237-478D-9A04-09C270FC39A9};"634010001000000050009000000000";B;update_Caso 11
{9443B739-2451-41B3-BB19-336B2AE96A23};2;2000,0000;18,0000;;B;"5115204";"6031176";1;Piso;{ADDA39E1-0BD6-4D92-BD5C-DEA6B6131D0B};"634010100000000490028000000000";B;update_Caso 1
{94461017-207C-4774-A1BF-D5B07D823F20};2;1980,0000;69,0400;;A;"5114379";"6030645";1;Piso;{18F5795B-8A56-489F-A70F-B439A4F02D6F};"634010100000000300018000000000";A;update_Caso 1
{944663CD-AA93-4AB4-A003-14D3F69F3BC8};2;2023,0000;12,5000;;CONDOMINIO RESERVA DE LA COLINA ;Dummy;"14054014";1;Piso;{445BB135-E8BB-4431-BBA9-91AE675A2DD4};"634010100000002100012908010001";A;update_Caso 11
{944923A4-9988-4B90-8710-C062555E39F9};2;2009,0000;42,0000;;A;"5121536";"6038122";1;Piso;{0FC23D85-9BA3-425F-B05B-2C55294068C7};"634010100000004880025000000000";A;update_Caso 1
{944C0FFD-4ECA-4A6F-9E4A-54940F099F97};2;2007,0000;3,3000;;C;"21042414";"6038228";1;Piso;{8068423D-15E4-430C-B843-DC245DFE9DDD};"634010100000004970015000000000";C;update_Caso 1
{944C51A7-C97E-4BCB-A77F-636BEFCCEE32};2;2023,0000;12,4998;;CONDOMINIO RESERVA DE LA COLINA ;Dummy;"14053787";1;Piso;{955EC2A4-4CC2-4758-9864-1E58657A6F2B};"634010100000002100012908010230";A;update_Caso 11
{94E6FD37-52E1-473D-8136-4CFE8E70D61D};2;1980,0000;16,0000;;F;"11797249";"6028644";1;Piso;{37DA6A8F-950C-4582-9D0C-9FFAA73F1228};"634010001000000030009000000000";F;update_Caso 1
{944DE621-0642-4BEE-A53C-77986AB5212A};2;2005,0000;57,4200;;A;"21048241";"6038514";1;Piso;{1256F548-D029-495D-8A8F-8E62820AB502};"634010100000005210007000000000";A;update_Caso 1
{945471CC-9523-4A57-8990-7AD2E520341F};2;2000,0000;27,0000;;A;"5121286";"6037685";1;Piso;{CB0428FE-95A9-4555-91B2-913FDACBCF91};"634010100000004440019000000000";A;update_Caso 1
{94556B1B-40EE-4D8E-9EE0-21B399823973};2;2013,0000;116,9940;;"";Dummy;"13758570";1;Piso;{CA1DE77C-662B-4946-AC7D-E5F446572C0A};"634010100000000260901900000000";A;update_Caso 12
{9455BE96-4B89-479E-A62F-7FAF61D59566};2;2010,0000;52,9980;;"11A-13";Dummy;"6033552";2;Piso;{7304562D-234D-4654-98C6-C4DF3D04D56F};"634010100000001800006000000000";A;update_Caso 11
{9455C866-DEF0-48E8-B8E0-7BD954C2C686};2;2019,0000;73,1180;;"";Dummy;"6028216";1;Piso;{B4069FAE-7A51-4AAE-A484-9855642F6F9E};"634010001000000010302000000000";A;update_Caso 12
{9457066E-F8D8-4552-9B5A-32A8EA4782AD};2;1999,0000;199,9200;;B;"5113792";"6030217";1;Piso;{A41233E1-6F83-4C2C-ABD3-D022D42CD80A};"634010100000000180014000000000";B;update_Caso 5
{945A3546-6D00-4FDB-947F-77E0CDB47F85};2;2019,0000;7,5860;;"";Dummy;"6029686";1;Piso;{862B1C69-4ED4-4E17-A1D9-1F142944C4E9};"634010001000000060332000000000";A;update_Caso 12
{945C4E0E-C358-4F88-88B8-30B65A9ACEDF};2;2000,0000;75,0000;;A;"5116940";"6032892";1;Piso;{7C4201F2-69D1-48B1-B99C-3720E6C30D2E};"634010100000001380020000000000";A;update_Caso 1
{945D98A5-DAF8-4C49-A1D1-DB46A74CF7FF};2;2012,0000;14,9660;;"";Dummy;"6029785";1;Piso;{DA7B4588-42C9-4927-87F1-1EECAC22F833};"634010001000000060430000000000";A;update_Caso 12
{945DC118-9858-4BF8-9C9A-0BEDD4E3355A};2;1990,0000;193,3700;;C;"5117195";"6033128";1;Piso;{127B5E58-B7A9-41E9-93EE-801C6A6ACBF6};"634010100000001510007000000000";C;update_Caso 1
{94607D23-B6FB-4820-86F0-7A08817072F3};2;2019,0000;467,4460;;"";Dummy;"6028678";1;Piso;{F27B9817-969C-420E-BB65-C483358872C7};"634010001000000030056000000000";A;update_Caso 12
{946962EC-5561-42DF-8DD7-4E3964713481};2;2019,0000;26,7971;;VILLA DIANA;Dummy;"6028714";1;Piso;{AAF4D422-2253-45A3-8369-F370DEE3CC8A};"634010001000000030127000000000";D;update_Caso 11
{946C9386-0EC5-4851-B71B-5BA3E7CFF14C};2;2005,0000;72,0000;;A;"5120456";"6036844";1;Piso;{3959B24D-438C-4F4A-A7BB-331244E610E2};"634010100000003840004000000000";A;update_Caso 1
{946FA366-F0D7-4285-AF8E-3439D7F9ECFB};2;2010,0000;48,9020;;"";Dummy;"6035650";2;Piso;{E62975F2-E6B2-451A-9C12-78B74039EFC5};"634010100000003110013000000000";A;update_Caso 12
{9471A5D2-20E9-4EE4-A542-1F47AEC727F9};2;1996,0000;37,0000;;B;"5111667";"6028723";1;Piso;{E70B6549-7AAC-44E9-A249-3DC89D36412F};"634010001000000030142000000000";B;update_Caso 1
{9476A7C1-6EE6-4655-B47D-FFE0ABEF7319};2;2010,0000;72,9634;; ;Dummy;"6030634";2;Piso;{5B4845E1-C1EE-488E-B08F-012638DA916A};"634010100000000300006000000000";A;update_Caso 11
{9479EDAF-B37E-42E0-A5AB-0DC650D57353};2;2022,0000;149,0000;;A;"22103731";"6037870";1;Piso;{DF97D050-A4A2-48CB-8546-0BD7B03D76CA};"634010100000004580002000000000";A;update_Caso 5
{947BFCA3-0F9E-4E71-BAD4-E3AF923F451B};2;1999,0000;52,3400;;A;"5114010";"6030355";1;Piso;{6D9025D2-F6F5-4CD3-AADD-BF69AC13463D};"634010100000000210032000000000";A;update_Caso 1
{947EA916-B103-4780-9CBF-BC12C60CE515};2;2002,0000;75,0500;;B;"21033733";"6033887";1;Piso;{E80E4FBE-8C14-4B32-9F4C-0C319CF8A158};"634010100000002120014000000000";B;update_Caso 5
{9483A296-AFA4-4650-A3FD-16239D0D35A2};2;2023,0000;34,0000;;B;"21348242";"12538193";0;Piso;{22CB2C21-F558-4918-81A8-8CA013B455B0};"634010001000000040813800000031";B;update_Caso 9
{948688CC-D566-412E-8982-2511216E214D};2;2000,0000;62,4800;;A;"21036613";"6034137";1;Piso;{91A76DB8-5547-4867-9C5B-DDE64FB18AEA};"634010100000002320011000000000";A;update_Caso 1
{9488A7C8-86BE-4D9A-97A4-80D20296B970};2;2007,0000;7,2000;;B;"21042403";"6038222";1;Piso;{62D59E69-F73D-416D-B192-58EC2EA6EA69};"634010100000004970009000000000";B;update_Caso 1
{948A5362-537D-4789-8C95-E2E703FA806B};2;2005,0000;144,0000;;A;"21093617";"6034414";1;Piso;{BD1B7DFD-2468-4FE6-B2E0-A53945E83B61};"634010100000002540003000000000";A;update_Caso 5
{948BE169-C886-4F99-8F07-CD84A46DE5E4};2;2000,0000;48,0000;;B;"5111630";"6028714";1;Piso;{2FF48208-2598-4A57-B1BD-A6ADF4434085};"634010001000000030127000000000";B;update_Caso 5
{948D674B-BCB4-4A83-A209-3E54CCB705E2};2;2019,0000;75,3340;;LOTE 32;Dummy;"6028277";1;Piso;{B29524B3-9415-42E9-A5B4-15AD40DE7671};"634010001000000010801800000374";A;update_Caso 11
{948DE4B7-4CE4-492F-B93E-9A94C84D7C96};2;2010,0000;124,5590;;"";Dummy;"6033887";1;Piso;{7C3536A7-47DA-4945-8E47-2DCB5D878477};"634010100000002120014000000000";A;update_Caso 12
{948FC023-FC62-423F-B8FB-9346F8E9292B};2;2010,0000;70,8890;;"";Dummy;"6029453";1;Piso;{E7780E9F-9B82-40A3-8E94-3A8B4D7D9465};"634010001000000060001000000000";A;update_Caso 12
{949B5773-269F-41CE-A851-E69563D1F41B};2;2019,0000;42,1270;;"";Dummy;"6028221";1;Piso;{ACF4684F-489F-4503-89A3-17EA935ED11B};"634010001000000010311000000000";A;update_Caso 12
{949DFDE8-B5A0-4BBD-9DD5-B8FD5DEF1B35};2;2000,0000;72,3000;;C;"21038560";"14031698";2;Piso;{56F6D0E2-F4C7-47D9-8385-CAD87B7A5819};"634010100000000030016000000000";C;update_Caso 1
{94A07236-0B2C-4BA5-9731-0A74EFCCC39C};2;2019,0000;43,3680;;"";Dummy;"6028980";1;Piso;{FAEB5DD9-7B05-4BDC-9103-3C813B90A19D};"634010001000000040179000000000";A;update_Caso 12
{94A07717-F7CC-42A5-A97B-B9A2EDAA6D3D};2;2005,0000;72,0000;;A;"5120591";"6036979";1;Piso;{D8898F6B-64FD-4E10-90DC-FE5F41CCEA5E};"634010100000003910024000000000";A;update_Caso 1
{94A0C7F4-29E4-4C32-AC97-1E369B6CCB7D};2;2000,0000;130,5000;;A;"5116243";"6032052";1;Piso;{BFB0CC11-C4F8-4364-8547-C0A791D364C4};"634010100000000900020000000000";A;update_Caso 1
{94A17EDD-923C-4868-92FA-617F4A142FEF};2;2023,0000;12,5001;;CONDOMINIO RESERVA DE LA COLINA ;Dummy;"14053860";1;Piso;{D993AB29-47EE-45DD-A691-28190B3E612E};"634010100000002100012908010155";A;update_Caso 11
{94A1D07E-EF09-4475-A165-F9F7D6FE1D2D};2;2010,0000;72,0000;;A;"5120957";"6037348";1;Piso;{ED7F55EA-D397-404B-A427-0566DDA5DAD7};"634010100000004150024000000000";A;update_Caso 1
{94A26297-D327-4ABB-A8A9-6AF5C12DAD79};2;1995,0000;42,0000;;B;"21039357";"6033768";3;Piso;{1ADCDC63-8D97-4BEF-B7DA-19938B0A89CB};"634010100000002020011000000000";B;update_Caso 1
{94A910DE-4724-48D6-902E-B4F8C03D19F8};2;2018,0000;18,0000;;D;"11799221";"6028147";1;Piso;{CE73848E-0A3E-42E2-937C-2A29AF312436};"634010001000000010803800000221";D;update_Caso 1
{94AA2AA3-D786-49A2-8D99-AA9850DE7F45};2;2010,0000;31,2796;;"4C 14";Dummy;"6032819";2;Piso;{EB96F8C3-630B-420E-9AFA-E442BB276C61};"634010100000001350027000000000";A;update_Caso 11
{94AF3E5C-AE68-46E5-8829-A4415AA3A2CC};2;1999,0000;18,4900;;B;"21036029";"6030243";1;Piso;{0578E7D1-894B-4192-B1D6-F3CB85819D53};"634010100000000180042000000000";B;update_Caso 1
{94B22E16-B997-4F98-89B3-7482ED7A3447};2;2019,0000;67,6739;;VEINTEADEROS;Dummy;"6028974";1;Piso;{43A8BAC0-32B2-4543-8B2C-30A1024BDE57};"634010001000000040172000000000";A;update_Caso 11
{94B5E68B-D7A9-4E90-AD14-65D986F38F20};2;2010,0000;59,9996;; ;Dummy;"6034837";1;Piso;{51EA4BF1-F2D0-4B97-88CB-94A3CEE601BD};"634010100000002870006000000000";A;update_Caso 11
{94B64D32-1EC2-40B1-B5F5-711C259BCD37};2;2023,0000;72,0003;;K 10A 11 03;Dummy;"6030627";2;Piso;{BE5F4281-C1B8-4872-BE6E-02A53EE0A892};"634010100000000280020000000000";A;update_Caso 11
{94BBC93C-8ED4-4232-A57E-83438BAA1E04};2;2002,0000;235,0000;;A;"5111135";"6028524";0;Piso;{14055D1E-0BF8-4F3C-B7BF-A3238FC0DA41};"634010001000000020134000000000";A;update_Caso 9
{94BC1F68-D9EF-4041-9A7D-CB707AB12D65};2;1980,0000;32,6800;;C;"21066204";"6031376";1;Piso;{639EBFC5-E14E-4DBB-B8FE-764E231581A1};"634010100000000540002000000000";C;update_Caso 5
{94BCCD33-8B42-4917-B90D-A8AEC5545779};2;1986,0000;41,4000;;B;"21032545";"6030144";1;Piso;{98C6CD2D-CD2A-41C5-B3C3-0576C305C747};"634010100000000160016000000000";B;update_Caso 5
{94C2055B-347C-4E2D-95BF-252CC8D56615};2;2009,0000;60,0000;;A;"5119701";"6036035";1;Piso;{6AD4833E-0920-4FE1-A9E3-E48969BD7215};"634010100000003250009000000000";A;update_Caso 1
{94C6995C-17D8-41A6-8290-A9CDE879B823};2;2003,0000;124,2000;;A;"5119511";"6035797";1;Piso;{1351C65C-AD5C-4999-A8AE-BBB4BA011FBF};"634010100000003160010000000000";A;update_Caso 5
{94C72587-9244-44B9-A958-D339D791D17E};2;2017,0000;49,7400;;A;"21112023";"14054143";1;Piso;{D6828C54-BF60-4E9C-B41E-4DCA60A371AA};"634010100000002100012904010005";A;update_Caso 1
{94CCCBCC-610F-4CAC-B1B5-1940F84CA641};2;2003,0000;178,5000;;A;"21093523";"6033723";1;Piso;{91611D65-EA84-4C75-9EA7-281AAA6EEF57};"634010100000002010801800000015";A;update_Caso 1
{94D253DD-9FC0-4F08-B319-18A3AD500EC5};2;2003,0000;87,0200;;A;"5119077";"6035284";1;Piso;{AF5576D8-66A5-4A88-A394-6B1A0CDB7AE8};"634010100000003000017000000000";A;update_Caso 5
{94D4C59B-8611-4512-B319-BC15B9BAD6E0};2;2000,0000;72,0000;;A;"5120906";"6037297";1;Piso;{F27FF4EA-32E5-429F-B272-82CD7B385B84};"634010100000004130019000000000";A;update_Caso 1
{94D6019F-A7B7-41D0-914E-4B88768505E3};2;2000,0000;71,5000;;A;"5114947";"6030993";1;Piso;{77960FF7-0D95-49CE-9A1A-4D55FEBF9742};"634010100000000400017000000000";A;update_Caso 1
{94D7A8D2-0103-4203-88D1-1FFD7B5A38AA};2;1980,0000;102,7400;;A;"5114467";"6030701";1;Piso;{6C4F6327-F387-436A-ADC4-CC0FCD01ED2D};"634010100000000310026000000000";A;update_Caso 5
{94D889B0-02E6-4065-9770-451480BDE125};2;2000,0000;76,4300;;B;"21063523";"6030299";1;Piso;{C340A361-B8B6-484A-84B4-A599D82455FA};"634010100000000200011000000000";B;update_Caso 1
{94DB3998-775D-4D05-BA7F-EBD502AA2782};2;2016,0000;74,9605;;CS 42;Dummy;"6033735";2;Piso;{B41DA48C-3B14-49A7-A276-3C3DB889911F};"634010100000002010801800000028";A;update_Caso 11
{94DD596C-88BA-42F3-9E90-ADA2B2BF08BC};2;2005,0000;72,0000;;A;"5121792";"6038538";1;Piso;{8618C6E3-45C2-45D7-BD1E-25CDC49580D6};"634010100000005220019000000000";A;update_Caso 1
{94DEC252-B93A-4A2B-A9A3-910A64506FD8};2;2002,0000;66,0000;;A;"5121633";"6038249";1;Piso;{496104E9-B70A-4DA5-9EE8-0BB0434BCA8A};"634010100000004980009000000000";A;update_Caso 1
{94DF841D-0162-45E0-AEA8-16CA20591577};2;2010,0000;12,0000;;B;"21048053";"6037781";1;Piso;{6F4F1DB2-46BF-4E1E-9F12-2E4E07A95686};"634010100000004510016000000000";B;update_Caso 1
{94E00352-CD93-446F-A6A0-23F6D163A61B};2;2019,0000;8,8030;;"";Dummy;"6029012";1;Piso;{8CC6F44F-0504-427F-8F44-7CC75EFA09BE};"634010001000000040207000000000";B;update_Caso 12
{94E179CD-64E6-4E3B-AC84-13231DA72450};2;2008,0000;9,0000;;B;"21038065";"6037356";2;Piso;{BD078CB6-5E7E-4EA5-9D7E-073567D8CF9E};"634010100000004160004000000000";B;update_Caso 1
{94E42B24-192E-4A80-B6E0-91CB23780B5A};2;2000,0000;16,0000;;B;"21045043";"6031727";1;Piso;{DA956884-7462-4206-8AF2-5028A861BAFA};"634010100000000720013000000000";B;update_Caso 1
{94E4ACF0-241D-4971-BF73-D59B8085DA21};2;2000,0000;32,6600;;B;"5115973";"6031788";1;Piso;{57DF635F-A92A-4C7E-B53D-F39F91CF31AC};"634010100000000750020000000000";B;update_Caso 1
{94E88317-1E76-412B-8BD5-75FE91A0F709};2;1970,0000;43,0000;;B;"5111428";"6028669";1;Piso;{B372F1CB-B36F-4E52-B4E7-D3108DB5E53D};"634010001000000030047000000000";B;update_Caso 1
{94E88325-3833-4B7F-A1C6-1F93772461D1};2;2005,0000;107,2800;;A;"5119680";"6036009";1;Piso;{3C9C3919-FECD-4479-96DF-C271E12BBC8E};"634010100000003240002000000000";A;update_Caso 5
{94EF0B08-1191-4F73-97FB-C921386AC33B};2;1997,0000;77,3800;;A;"5116301";"6032098";1;Piso;{8111E61F-7E46-4A88-9C24-333CBD5640F8};"634010100000000930002000000000";A;update_Caso 5
{94F0D929-8C86-4DE1-B5C8-80800B28C016};2;2010,0000;58,4107;; ;Dummy;"6029979";1;Piso;{65BF1D2A-9FE2-4087-A5F0-2A934D746570};"634010100000000090013000000000";A;update_Caso 11
{94F0EB1A-EB23-497F-8DD4-93CF341B5B23};2;2023,0000;80,6010;; ;Dummy;"6032963";3;Piso;{44BF684F-289F-4326-8AEB-409FD3B1C039};"634010100000001410018000000000";A;update_Caso 11
{94F10FAD-E887-41D3-A57B-959F2DE4BCA3};2;1990,0000;156,0000;;A;"5117113";"6033042";1;Piso;{DBF52689-B588-4FD0-83B3-16A583471AD9};"634010100000001450004000000000";A;update_Caso 5
{94F17EF0-38B8-4FEA-BAA6-7A17C39E0228};2;2005,0000;42,6000;;B;"21044782";"6031545";1;Piso;{A0FD82F8-595A-493D-8DE7-6D6208AE1798};"634010100000000620015000000000";B;update_Caso 1
{94F21740-D82E-4A8D-BF50-5D3A6437D623};2;2005,0000;196,0000;;A;"5110416";"6028049";1;Piso;{3B4EC39E-078E-4974-BD7F-466B44D5CBC1};"634010001000000010055000000000";A;update_Caso 5
{94F3B3C1-86AA-4FE7-872F-A54D5B79652B};2;1999,0000;419,2100;;A;"21032639";"6030192";1;Piso;{B2A93B38-F45B-4C3B-9EA4-B7B9C4495168};"634010100000000170028000000000";A;update_Caso 5
{94F6AF57-E3D2-49B0-93E5-8F479493AE40};2;1986,0000;40,7000;;A;"21063187";"6030921";1;Piso;{E738A3A4-A9A9-4C8A-8EE4-349987B26A9E};"634010100000000380002000000000";A;update_Caso 1
{94F7DB4A-DCCE-4D7D-B204-20C606BBCE2C};2;2010,0000;71,9800;;A;"5120819";"6037207";1;Piso;{6C8E15CD-29A5-40FC-BA7B-BF6F93DB0E1E};"634010100000004070009000000000";A;update_Caso 1
{94FBCED8-7D8E-4858-8797-FDA9D2A834E8};2;2000,0000;70,1000;;D;"21389476";"6034352";1;Piso;{86FBACCB-3781-4880-9F6B-FF3514670F6C};"634010100000002480006000000000";D;update_Caso 7
{94FC3446-8D7C-4DC4-BC30-FDF38993CB87};2;2019,0000;55,3210;;"";Dummy;"6029077";1;Piso;{E37011B6-44C1-4C45-AD6E-C794D61BBC82};"634010001000000040272000000000";A;update_Caso 12
{950114AE-2544-46B7-929E-C9A67C5A9F49};2;2010,0000;20,6112;; ;Dummy;"6031586";2;Piso;{961EF4ED-4144-4212-8562-C21F375A32A4};"634010100000000630032000000000";A;update_Caso 11
{95071154-E90D-45F1-90CE-27D639C892FC};2;2000,0000;48,0000;;F;"5111740";"6028738";1;Piso;{B52B669E-6DF2-4260-9BDE-E89C02B97EBF};"634010001000000030170000000000";F;update_Caso 1
{95089E11-0542-4D29-B3B9-AAC749200F80};2;2001,0000;60,0000;;A;"5119389";"6035647";1;Piso;{105FF1C6-CBB5-4D58-BB72-C5373BE1341D};"634010100000003110010000000000";A;update_Caso 1
{950A2CDF-DCB5-4BF2-BDBB-A8062B56D58B};2;2010,0000;8,4999;; ;Dummy;"6032030";1;Piso;{E911A124-2251-41E0-A00D-40FF6B969562};"634010100000000870012000000000";B;update_Caso 11
{950BADF0-D123-4597-B6D9-53E3FF8025A2};2;2004,0000;5,0000;;F;"11797939";"6029702";1;Piso;{FAE20D7A-8DE9-463F-893B-F42F5C14D06B};"634010001000000060801800000349";F;update_Caso 1
{95111295-033C-4550-970B-871118129847};2;2010,0000;38,5004;; ;Dummy;"6033645";2;Piso;{CA7BC883-4DFD-435F-8DFE-34A1FF5A40AD};"634010100000001920008000000000";A;update_Caso 11
{95118BFD-DD1D-449D-9E24-4C314D8CB0FA};2;2019,0000;183,3110;;"";Dummy;"6029586";1;Piso;{530FD145-7D87-43EF-92A5-3145D06569CD};"634010001000000060211000000000";A;update_Caso 12
{95131FB5-14F3-41E2-A231-2A47CCD17971};2;2019,0000;7,5030;;"";Dummy;"6029625";1;Piso;{807A8E0E-410C-4A7A-BC50-96FFCAB63359};"634010001000000060250000000000";A-D;update_Caso 12
{9513930D-A01B-4B30-AEA0-0DF2DAB07386};2;2005,0000;35,0000;;B;"21045017";"6031608";1;Piso;{0E2B3A0F-EDDB-4E5E-B583-C05F3670BDF4};"634010100000000640019000000000";B;update_Caso 1
{9513D0D5-635F-418A-A14F-61595C15726D};2;1999,0000;192,8900;;B;"5114714";"6030851";1;Piso;{EC4F5692-8ADD-4251-A5A2-2FAC6C364687};"634010100000000360022000000000";B;update_Caso 3
{9514785E-0962-4E87-85D3-0D7BBBBB1953};2;2000,0000;135,7500;;A;"21039971";"6031928";1;Piso;{E95EAADE-3A83-45DB-AE8A-78B6374C2A4A};"634010100000000820801800000014";A;update_Caso 5
{95155136-A2CD-460F-BAD5-1224E021D5D3};2;2023,0000;226,0002;; ;Dummy;"6033809";2;Piso;{9564CC81-D3C3-45D3-AABE-956944EC7283};"634010100000002050801800000023";A;update_Caso 11
{951C3A77-38B6-4349-AAE6-1108F4E30F7B};2;2001,0000;54,0000;;A;"5119971";"6036343";1;Piso;{66C873DD-5805-4487-B4AF-1B14FEAF0CBB};"634010100000003450009000000000";A;update_Caso 1
{952042C2-55DD-4425-9C7C-EC8D1F162AC6};2;2019,0000;4,5920;;"";Dummy;"6029157";2;Piso;{9BC2A245-DF1A-445C-8C97-EA7E0A4A4699};"634010001000000040357000000000";B-A;update_Caso 12
{9529E93F-C2B2-4B5B-84DA-22FFEE6F4FE1};2;2000,0000;61,7900;;A;"5113902";"6030285";1;Piso;{5DF08E85-A058-406A-BDD1-372CC676B510};"634010100000000190041000000000";A;update_Caso 1
{9529F2DD-C0D7-4EFD-AE25-5F01196D8EEC};2;2002,0000;60,0000;;A;"5119519";"6035805";1;Piso;{D728B97E-F706-4131-8227-75D62191AF73};"634010100000003160018000000000";A;update_Caso 1
{9530FCB9-6067-47CF-8ED1-9B465D0FAD62};2;2000,0000;12,0000;;B;"21036335";"6031878";1;Piso;{0FBD54B5-2E1F-48BD-A66D-3DB742F43EC7};"634010100000000790014000000000";B;update_Caso 1
{95366A1A-7D57-4A06-95D1-6D5E4F671F38};2;2010,0000;69,9609;;MZ 32 CS 1 C 21 8 81;Dummy;"6035483";2;Piso;{D3B6CF59-18AC-41DD-837D-034245EBD297};"634010100000003060016000000000";A;update_Caso 11
{95373DAF-2F01-4810-A239-093768F361E2};2;2001,0000;132,0000;;C;"5110699";"6028241";1;Piso;{1C22DEEB-68B1-4C45-A937-CBBB0F04B4C3};"634010001000000010332000000000";C;update_Caso 5
{95395C1F-9DA5-41FB-B30E-96110B59AC8A};2;2000,0000;8,4000;;C;"21034595";"6034878";1;Piso;{9442386B-3107-40C4-A6BB-110C2CBB5E60};"634010100000002880010000000000";C;update_Caso 1
{953D7ABD-31BB-4281-9B64-BCAA416EC285};2;1990,0000;131,0500;;D;"21040343";"6033859";1;Piso;{5059D2C1-B78E-4B55-8964-72A9FA0736E6};"634010100000002090014000000000";D;update_Caso 1
