"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente";"field15"
1643524;L7_340;340;340;BOYACÁ;SOGAMOSO;"20/10/2025";"095-154689";;"157590101000005620134000000000";Desenglobe_Division_Material;"095-167391";Privado_Privado;PH_Unidad_Predial;"84.76";0.30579999999999996;"84.76";
1643524;L7_340;85;85;BOYACÁ;SOGAMOSO;"20/10/2025";"095-154689";;"157590101000005620134000000000";Desenglobe_Division_Material;"095-167391";Privado_Privado;PH_Unidad_Predial;"84.76";0.30579999999999996;"84.76";
1643525;L7_86;341;341;BOYACÁ;SOGAMOSO;"20/10/2025";"095-154689";;"157590101000005620134000000000";Desenglobe_Division_Material;"095-167389";Privado_Privado;PH_Unidad_Predial;"107.64";0.3884;"107.64";
1643525;L7_86;86;86;BOYACÁ;SOGAMOSO;"20/10/2025";"095-154689";;"157590101000005620134000000000";Desenglobe_Division_Material;"095-167389";Privado_Privado;PH_Unidad_Predial;"107.64";0.3884;"107.64";
1643526;L7_84;339;339;BOYACÁ;SOGAMOSO;"20/10/2025";"095-154689";;"157590101000005620134000000000";Desenglobe_Division_Material;"095-167390";Privado_Privado;PH_Unidad_Predial;"84.76";0.30579999999999996;"84.76";
1643526;L7_84;84;84;BOYACÁ;SOGAMOSO;"20/10/2025";"095-154689";;"157590101000005620134000000000";Desenglobe_Division_Material;"095-167390";Privado_Privado;PH_Unidad_Predial;"84.76";0.30579999999999996;"84.76";
1643527;L7_114;114;114;BOYACÁ;SOGAMOSO;"20/10/2025";"095-123426";;"157590101000000610002000000000";Desenglobe_Division_Material;"095-157824";Privado_Privado;PH_Unidad_Predial;"72.31";0.5158;"72.31";
1643528;L7_113;113;113;BOYACÁ;SOGAMOSO;"20/10/2025";"095-123426";;"157590101000000610002000000000";Desenglobe_Division_Material;"095-157823";Privado_Privado;PH_Unidad_Predial;"67.88";0.4842;"67.88";
1643529;L7_39;39;39;BOYACÁ;MONIQUIRA;"20/10/2025";"083-11982";;"154690000000000250102000000000";Desenglobe_Venta_Parcial;"083-43994";Privado_Privado;NPH;"6375";;;
1643530;L7_245;245;245;BOYACÁ;SOGAMOSO;"20/10/2025";"095-27321";;"157590101000009130002000000000";Desenglobe_Division_Material;"095-163578";Privado_Privado;NPH;"2785";;;
1643531;L7_244;244;244;BOYACÁ;SOGAMOSO;"20/10/2025";"095-27321";;"157590101000009130002000000000";Desenglobe_Division_Material;"095-150537";Privado_Privado;NPH;"390";;;
1643532;L7_64;64;64;BOYACÁ;MONIQUIRA;"20/10/2025";"083-15726";;"154690000000000300060000000000";Desenglobe_Division_Material;"083-40350";Privado_Privado;NPH;"3261";;;
1643533;L7_253;253;253;BOYACÁ;SOGAMOSO;"20/10/2025";"095-48450";;"157590001000000020473000000000";Desenglobe_Venta_Parcial;"095-155670";Privado_Privado;NPH;"14040.67";;;
1643534;L7_41;41;41;BOYACÁ;MONIQUIRA;"20/10/2025";"083-37557";;"154690000000000250227000000000";Desenglobe_Venta_Parcial;"083-44373";Privado_Privado;NPH;"5143.09";;;
1643535;L7_50;50;50;BOYACÁ;MONIQUIRA;"20/10/2025";"083-17726";;"154690100000001040006000000000";Desenglobe_Division_Material;"083-42783";Privado_Privado;NPH;"200";;;
1643536;L7_49;49;49;BOYACÁ;MONIQUIRA;"20/10/2025";"083-17726";;"154690100000001040006000000000";Desenglobe_Division_Material;"083-42782";Privado_Privado;NPH;"200";;;
1643537;L7_62;62;62;BOYACÁ;MONIQUIRA;"20/10/2025";"083-35554";FMI_Debe_Estar_Cerrado;"154690000000000310417000000000";Desenglobe_Division_Material;"083-39737";Privado_Privado;NPH;"52435";;;
1643538;L7_38;38;38;BOYACÁ;MONIQUIRA;"20/10/2025";"083-6257";;"154690000000000200060000000000";Desenglobe_Venta_Parcial;"083-43569";Privado_Privado;NPH;"6234,37 ";;;
1643539;L7_66;66;66;BOYACÁ;MONIQUIRA;"20/10/2025";"083-1021";;"154690000000000160087000000000";Desenglobe_Division_Material;"083-42734";Privado_Privado;NPH;"2610";;;
1643540;L7_17;17;17;BOYACÁ;MONIQUIRA;"20/10/2025";"083-21555";;"154690000000000030095000000000";Desenglobe_Division_Material; 083-45585;Privado_Privado;NPH;"34052";;;
1643540;L7_17;16;16;BOYACÁ;MONIQUIRA;"20/10/2025";"083-21555";;"154690000000000030095000000000";Desenglobe_Division_Material; 083-45585;Privado_Privado;NPH;"948";;;
1643541;L7_607;607;607;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Desenglobe_Division_Material;"040-667423";Privado_Privado;NPH;"425.9";;;
1643542;L7_606;606;606;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Desenglobe_Division_Material;"040-667426";Privado_Privado;NPH;"634.79999999999995";;;
1643543;L7_605;605;605;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Desenglobe_Division_Material;"040-667422";Privado_Privado;NPH;"439.42";;;
1643544;L7_604;604;604;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Desenglobe_Division_Material;"040-667421";Privado_Privado;NPH;"460.3";;;
1643545;L7_603;603;603;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Desenglobe_Division_Material;"040-667428";Privado_Privado;NPH;"470.4";;;
1643546;L7_602;602;602;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Desenglobe_Division_Material;"040-667427";Privado_Privado;NPH;"638.16999999999996";;;
1643547;L7_601;601;601;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Desenglobe_Division_Material;"040-667431";Privado_Privado;NPH;"511.15";;;
1643548;L7_600;600;600;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Desenglobe_Division_Material;"040-667430";Privado_Privado;NPH;"490.34";;;
1643549;L7_599;599;599;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Desenglobe_Division_Material;"040-667434";Privado_Privado;NPH;"521.96";;;
1643550;L7_598;598;598;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Desenglobe_Division_Material;"040-667429";Privado_Privado;NPH;"538.97";;;
1643551;L7_597;597;597;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Desenglobe_Division_Material;"040-667433";Privado_Privado;NPH;"2238.12";;;
1643552;L7_596;596;596;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Desenglobe_Division_Material;"040-667424";Privado_Privado;NPH;"454.07";;;
1643553;L7_595;595;595;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Desenglobe_Division_Material;"040-667425";Privado_Privado;NPH;"574.91";;;
1643554;L7_594;594;594;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Desenglobe_Division_Material;"040-667432";Privado_Privado;NPH;"471.85";;;
1643555;L7_291;291;291;BOYACÁ;SOGAMOSO;"20/10/2025";"095-3432";;"157590101000004150008000000000";Desenglobe_Division_Material;"095-148251";Privado_Privado;NPH;"266.66000000000003";;;
1643556;L7_290;290;290;BOYACÁ;SOGAMOSO;"20/10/2025";"095-3432";;"157590101000004150008000000000";Desenglobe_Division_Material;"095-148250";Privado_Privado;NPH;"265.64999999999998";;;
1643557;L7_115;115;115;BOYACÁ;SOGAMOSO;"20/10/2025";"095-123681";;"157590102000001150028000000000";Desenglobe_Division_Material;"095-125400";Privado_Privado;NPH;"168.84";;;
1643558;L7_253;253;253;BOYACÁ;SOGAMOSO;"20/10/2025";"095-48450";;"157590001000000020473000000000";Desenglobe_Venta_Parcial;"095-155670";Privado_Privado;NPH;"14040.67";;;
1643559;L7_131;131;131;BOYACÁ;SOGAMOSO;"20/10/2025";"095-141800";;"157590002000000052436000000000";Desenglobe_Division_Material;"095-144238";Privado_Privado;PH_Unidad_Predial;"248.46";0.5;"248.46";
1643560;L7_130;130;130;BOYACÁ;SOGAMOSO;"20/10/2025";"095-141800";;"157590002000000052436000000000";Desenglobe_Division_Material;"095-144237";Privado_Privado;PH_Unidad_Predial;"248.46";0.5;"248.46";
1643561;L7_60;60;60;BOYACÁ;MONIQUIRA;"20/10/2025";"083-1022";FMI_Debe_Estar_Cerrado;"154690000000000160179000000000";Desenglobe_Division_Material;"083-32217";Privado_Privado;NPH;"27627";;;
1643562;L7_68;68;68;BOYACÁ;MONIQUIRA;"20/10/2025";"083-3119";;"154690000000000150106000000000";Desenglobe_Venta_Parcial;"083-43929";Privado_Privado;NPH;"5362.26";;;
1643563;L7_96;96;96;BOYACÁ;SOGAMOSO;"20/10/2025";"095-111578";;"157590101000007670032000000000";Desenglobe_Division_Material;"095-157768";Privado_Privado;PH_Unidad_Predial;"111.82";0.5357999999999999;"111.82";
1643564;L7_95;95;95;BOYACÁ;SOGAMOSO;"20/10/2025";"095-111578";;"157590101000007670032000000000";Desenglobe_Division_Material;"095-157769";Privado_Privado;PH_Unidad_Predial;"96.88";0.4642;"96.88";
1643565;L7_89;89;89;BOYACÁ;SOGAMOSO;"20/10/2025";"095-43556";FMI_Debe_Estar_Cerrado;"157590102000002370001000000000";Desenglobe_Division_Material;"095-70384";Privado_Privado;NPH;"95.1";;;
1643566;L7_88;88;88;BOYACÁ;SOGAMOSO;"20/10/2025";"095-43556";FMI_Debe_Estar_Cerrado;"157590102000002370001000000000";Desenglobe_Division_Material;"095-70381";Privado_Privado;NPH;"100.75";;;
1643567;L7_87;87;87;BOYACÁ;SOGAMOSO;"20/10/2025";"095-43556";FMI_Debe_Estar_Cerrado;"157590102000002370001000000000";Desenglobe_Division_Material;"095-70365";Privado_Privado;NPH;"101.8";;;
1643569;L7_608;608;608;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-365081";;"088320101000000560005000000000";Desenglobe_Venta_Parcial;"040-504265";Privado_Privado;NPH;"62.5";;;
1643570;L7_75;75;75;BOYACÁ;SOGAMOSO;"20/10/2025";"095-14704";;"157590001000000010914000000000";Desenglobe_Venta_Parcial;"095-164084";Privado_Privado;NPH;"106";;;
1643571;L7_74;74;74;BOYACÁ;SOGAMOSO;"20/10/2025";"095-14704";;"157590001000000010914000000000";Desenglobe_Venta_Parcial;"095-162362";Privado_Privado;NPH;"123";;;
1643572;L7_257;257;257;BOYACÁ;SOGAMOSO;"20/10/2025";"095-83685";;"157590101000000530016000000000";Desenglobe_Division_Material;"095-148756";Privado_Privado;NPH;"206";;;
1643573;L7_256;256;256;BOYACÁ;SOGAMOSO;"20/10/2025";"095-83685";;"157590101000000530016000000000";Desenglobe_Division_Material;"095-148755";Privado_Privado;NPH;"206";;;
1643574;L7_38;38;38;BOYACÁ;MONIQUIRA;"20/10/2025";"083-6257";;"154690000000000200060000000000";Desenglobe_Venta_Parcial;"083-43569";Privado_Privado;NPH;"6234,37 ";;;
1643575;L7_47;47;47;BOYACÁ;MONIQUIRA;"20/10/2025";"083-16935";;"154690000000000310013000000000";Desenglobe_Venta_Parcial;"083-46583";Privado_Privado;NPH;"5890";;;
1643576;L7_34;34;34;BOYACÁ;MONIQUIRA;"20/10/2025";"083-38034";;"154690100000000900043000000000";Desenglobe_Division_Material;"083-42909";Privado_Privado;NPH;"280";;;
1643577;L7_33;33;33;BOYACÁ;MONIQUIRA;"20/10/2025";"083-38034";;"154690100000000900043000000000";Desenglobe_Division_Material;"083-42908";Privado_Privado;NPH;"267";;;
1643578;L7_148;148;148;BOYACÁ;SOGAMOSO;"20/10/2025";"095-148708";;"157590102000002680112000000000";Desenglobe_Division_Material;"095-158753";Privado_Privado;PH_Unidad_Predial;"93.67";0.5042;"93.67";
1643579;L7_147;147;147;BOYACÁ;SOGAMOSO;"20/10/2025";"095-148708";;"157590102000002680112000000000";Desenglobe_Division_Material;"095-158752";Privado_Privado;PH_Unidad_Predial;"92.12";0.49579999999999996;"92.12";
1643580;L7_251;251;251;BOYACÁ;SOGAMOSO;"20/10/2025";"095-3479";;"157590102000006380019000000000";Desenglobe_Venta_Parcial;"095-146394";Privado_Privado;NPH;"800";;;
1643581;L7_250;250;250;BOYACÁ;SOGAMOSO;"20/10/2025";"095-3479";;"157590102000006380019000000000";Desenglobe_Venta_Parcial;"095-146395";Privado_Privado;NPH;"3200";;;
1643582;L7_73;73;73;BOYACÁ;SOGAMOSO;"20/10/2025";"095-141564";;"157590102000005610022000000000";Desenglobe_Division_Material;"095-158353";Privado_Privado;PH_Unidad_Predial;"45.87";;;
1643583;L7_72;72;72;BOYACÁ;SOGAMOSO;"20/10/2025";"095-141564";;"157590102000005610022000000000";Desenglobe_Division_Material;"095-158354";Privado_Privado;PH_Unidad_Predial;"154.97";;;
1643584;L7_40;40;40;BOYACÁ;MONIQUIRA;"20/10/2025";"083-12278";;"154690000000000230060000000000";Desenglobe_Venta_Parcial;"083-44208";Privado_Privado;NPH;"1841";;;
1643585;L7_14;14;14;BOYACÁ;MONIQUIRA;"20/10/2025";"083-38856";;"154690000000000170116000000000";Desenglobe_Division_Material;"083-43568";Privado_Privado;NPH;"37458";;;
1643586;L7_13;13;13;BOYACÁ;MONIQUIRA;"20/10/2025";"083-38856";;"154690000000000170116000000000";Desenglobe_Division_Material;"083-43567";Privado_Privado;NPH;"20968";;;
1643587;L7_58;58;58;BOYACÁ;MONIQUIRA;"20/10/2025";"083-2357";FMI_Debe_Estar_Cerrado;"154690100000000560010000000000";Desenglobe_Division_Material;"083-28915";Privado_Privado;NPH;"471";;;
1643588;L7_43;43;43;BOYACÁ;MONIQUIRA;"20/10/2025";"083-13232";;"154690000000000230335000000000";Desenglobe_Venta_Parcial;"083-44401";Privado_Privado;NPH;"1030";;;
1643589;L7_23;23;23;BOYACÁ;MONIQUIRA;"20/10/2025";"083-38058";;"154690000000000240045000000000";Desenglobe_Venta_Parcial;"083-40462";Privado_Privado;NPH;"15300";;;
1643590;L7_22;22;22;BOYACÁ;MONIQUIRA;"20/10/2025";"083-38058";;"154690000000000240045000000000";Desenglobe_Venta_Parcial;"083-40457";Privado_Privado;NPH;"27300";;;
1643591;L7_42;42;42;BOYACÁ;MONIQUIRA;"20/10/2025";"083-5005";;"154690000000000060082000000000";Desenglobe_Venta_Parcial;"083-44398";Privado_Privado;NPH;"3341";;;
1643593;L7_285;285;285;BOYACÁ;SOGAMOSO;"20/10/2025";"095-56290";;"157590102000002280010000000000";Desenglobe_Division_Material;"095-159306";Privado_Privado;NPH;"425.2";;;
1643594;L7_81;81;81;BOYACÁ;SOGAMOSO;"20/10/2025";"095-14781";;"157590102000000380065000000000";Desenglobe_Division_Material;"095-163737";Privado_Privado;NPH;"239.2";;;
1643596;L7_79;79;79;BOYACÁ;SOGAMOSO;"20/10/2025";"095-14781";;"157590102000000380065000000000";Desenglobe_Division_Material;"095-163738";Privado_Privado;NPH;"739.2";;;
1643597;L7_252;252;252;BOYACÁ;SOGAMOSO;"20/10/2025";"095-42691";;"157590001000000014857000000000";Desenglobe_Venta_Parcial;"095-158100";Privado_Privado;NPH;"431.77";;;
1643599;L7_78;78;78;BOYACÁ;SOGAMOSO;"20/10/2025";"095-104948";;"157590101000001430035000000000";Desenglobe_Division_Material;"095-104950";Privado_Privado;PH_Unidad_Predial;"172.57";0.5655;"172.57";
1643600;L7_77;77;77;BOYACÁ;SOGAMOSO;"20/10/2025";"095-104948";;"157590101000001430035000000000";Desenglobe_Division_Material;"095-104949";Privado_Privado;PH_Unidad_Predial;"132.59";0.43450000000000005;"132.59";
1643601;L7_57;57;57;BOYACÁ;MONIQUIRA;"20/10/2025";"083-10218";;"154690000000000110059000000000";Desenglobe_Venta_Parcial;"083-45565";Privado_Privado;NPH;"715";;;
1643602;L7_36;36;36;BOYACÁ;MONIQUIRA;"20/10/2025";"083-6205";;"154690000000000140009000000000";Desenglobe_Division_Material;"083-43501";Privado_Privado;NPH;"4552.47";;;
1643603;L7_48;48;48;BOYACÁ;MONIQUIRA;"20/10/2025";"083-10034";;"154690000000000230120000000000";Desenglobe_Venta_Parcial;"083-46610";Privado_Privado;NPH;"8664.2199999999993";;;
1643604;L7_70;70;70;BOYACÁ;MONIQUIRA;"20/10/2025";"083-4768";;"154690000000000320231000000000";Desenglobe_Venta_Parcial;"083-44328";Privado_Privado;NPH;"46600";;;
1643605;L7_53;53;53;BOYACÁ;MONIQUIRA;"20/10/2025";"083-6094";;"154690000000000140056000000000";Desenglobe_Venta_Parcial;"083-44191";Privado_Privado;NPH;"8779";;;
1643606;L7_52;52;52;BOYACÁ;MONIQUIRA;"20/10/2025";"083-6094";;"154690000000000140056000000000";Desenglobe_Venta_Parcial;"083-44190";Privado_Privado;NPH;"10083";;;
1643607;L7_152;152;152;BOYACÁ;SOGAMOSO;"20/10/2025";"095-16046";;"157590101000003100028000000000";Desenglobe_Venta_Parcial;"095-164640";Privado_Privado;NPH;"533";;;
1643608;L7_119;119;119;BOYACÁ;SOGAMOSO;"20/10/2025";"095-128325";;"157590102000003960111000000000";Desenglobe_Division_Material;"095-153250";Privado_Privado;PH_Unidad_Predial;"135.69999999999999";0.5634;"135.69999999999999";
1643609;L7_118;118;118;BOYACÁ;SOGAMOSO;"20/10/2025";"095-128325";;"157590102000003960111000000000";Desenglobe_Division_Material;"095-153249";Privado_Privado;PH_Unidad_Predial;"105.16";0.4366;"105.16";
1643610;L7_272;272;272;BOYACÁ;SOGAMOSO;"20/10/2025";"095-94803";;"157590102000003950003000000000";Desenglobe_Division_Material;"095-154857";Privado_Privado;NPH;"105";;;
1643611;L7_271;271;271;BOYACÁ;SOGAMOSO;"20/10/2025";"095-94803";;"157590102000003950003000000000";Desenglobe_Division_Material;"095-154858";Privado_Privado;NPH;"315";;;
1643612;L7_364;364;364;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371581";Privado_Privado;NPH;"694.12";;;
1643613;L7_363;363;363;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371582";Privado_Privado;NPH;"695.24";;;
1643614;L7_362;362;362;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371577";Privado_Privado;NPH;"687.72";;;
1643615;L7_361;361;361;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371579";Privado_Privado;NPH;"688.83";;;
1643616;L7_360;360;360;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371576";Privado_Privado;NPH;"600.38";;;
1643617;L7_359;359;359;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371578";Privado_Privado;NPH;"687.1";;;
1643618;L7_358;358;358;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371583";Privado_Privado;NPH;"694.68";;;
1643619;L7_357;357;357;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371595";Privado_Privado;NPH;"993.35";;;
1643620;L7_356;356;356;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371580";Privado_Privado;NPH;"690.83";;;
1643622;L7_354;354;354;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371592";Privado_Privado;NPH;"1000";;;
1643623;L7_353;353;353;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371593";Privado_Privado;NPH;"934.68";;;
1643624;L7_352;352;352;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371594";Privado_Privado;NPH;"391.52";;;
1643626;L7_350;350;350;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371591";Privado_Privado;NPH;"600";;;
1643627;L7_349;349;349;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371584";Privado_Privado;NPH;"693.65";;;
1643628;L7_348;348;348;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371589";Privado_Privado;NPH;"464.56";;;
1643629;L7_347;347;347;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371586";Privado_Privado;NPH;"486.77";;;
1643630;L7_346;346;346;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371590";Privado_Privado;NPH;"426.92";;;
1643631;L7_345;345;345;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371585";Privado_Privado;NPH;"472.97";;;
1643632;L7_344;344;344;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371587";Privado_Privado;NPH;"1022";;;
1643633;L7_343;343;343;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371588";Privado_Privado;NPH;"1000";;;
1643634;L7_324;324;324;BOYACÁ;SOGAMOSO;"20/10/2025";"095-26054";;"157590101000008360007000000000";Desenglobe_Division_Material;"095-164336";Privado_Privado;NPH;"129,67";;;
1643635;L7_323;323;323;BOYACÁ;SOGAMOSO;"20/10/2025";"095-26054";;"157590101000008360007000000000";Desenglobe_Division_Material;"095-164335";Privado_Privado;NPH;"830,33";;;
1643636;L7_328;328;328;BOYACÁ;SOGAMOSO;"20/10/2025";"095-124972";;"157590101000000050332000000000";Desenglobe_Division_Material;"095-158452";Privado_Privado;NPH;"34.5";;;
1643637;L7_327;327;327;BOYACÁ;SOGAMOSO;"20/10/2025";"095-124972";;"157590101000000050332000000000";Desenglobe_Division_Material;"095-158454";Privado_Privado;NPH;"94.3";;;
1643638;L7_326;326;326;BOYACÁ;SOGAMOSO;"20/10/2025";"095-124972";;"157590101000000050332000000000";Desenglobe_Division_Material;"095-158453";Privado_Privado;NPH;"429.55";;;
1643639;L7_142;142;142;BOYACÁ;SOGAMOSO;"20/10/2025";"095-14600";;"157590101000000560010000000000";Desenglobe_Venta_Parcial;"095-163727";Privado_Privado;NPH;"107.1";;;
1643640;L7_102;102;102;BOYACÁ;SOGAMOSO;"20/10/2025";"095-132174";;"157590102000004150056000000000";Desenglobe_Division_Material;"095-159794";Privado_Privado;PH_Unidad_Predial;"62.82";0.46049999999999996;"62.82";
1643641;L7_101;101;101;BOYACÁ;SOGAMOSO;"20/10/2025";"095-132174";;"157590102000004150056000000000";Desenglobe_Division_Material;"095-159793";Privado_Privado;PH_Unidad_Predial;"88.19";0.5395;"88.19";
1643642;L7_69;69;69;BOYACÁ;MONIQUIRA;"20/10/2025";"083-6714";;"154690000000000200144000000000";Desenglobe_Venta_Parcial;"083-44203";Privado_Privado;NPH;"8342.08";;;
1643643;L7_68;68;68;BOYACÁ;MONIQUIRA;"20/10/2025";"083-3119";;"154690000000000150106000000000";Desenglobe_Venta_Parcial;"083-43929";Privado_Privado;NPH;"5362.26";;;
1643644;L7_243;243;243;BOYACÁ;SOGAMOSO;"20/10/2025";"095-18855";;"157590101000003840001000000000";Desenglobe_Division_Material;"095-167383";Privado_Privado;PH_Unidad_Predial;"130.4";0.505;"130.4";
1643645;L7_242;242;242;BOYACÁ;SOGAMOSO;"20/10/2025";"095-18855";;"157590101000003840001000000000";Desenglobe_Division_Material;"095-167382";Privado_Privado;PH_Unidad_Predial;"127.8";0.495;"127.8";
1643646;L7_110;110;110;BOYACÁ;SOGAMOSO;"20/10/2025";"095-122522";;"157590101000005500014000000000";Desenglobe_Division_Material;"095-153740";Privado_Privado;NPH;"168";;;
1643647;L7_109;109;109;BOYACÁ;SOGAMOSO;"20/10/2025";"095-122522";;"157590101000005500014000000000";Desenglobe_Division_Material;"095-153739";Privado_Privado;NPH;"168";;;
1643650;L7_319;319;319;BOYACÁ;VENTAQUEMADA;"20/10/2025";"070-158108";;"158610001000000011698000000000";Desenglobe_Division_Material;"070-254802";Privado_Privado;NPH;"191533";;;
1643651;L7_318;318;318;BOYACÁ;VENTAQUEMADA;"20/10/2025";"070-158108";;"158610001000000011698000000000";Desenglobe_Division_Material;"070-254801";Privado_Privado;NPH;"165739";;;
1643652;L7_561;561;561;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-220856";;"088320101000000490006000000000";Desenglobe_Venta_Parcial;"040-620061";Privado_Privado;NPH;"126.19";;;
1643653;L7_262;262;262;BOYACÁ;SOGAMOSO;"20/10/2025";"095-86818";FMI_Debe_Estar_Cerrado;"157590001000000020988000000000";Desenglobe_Division_Material;"095-104229";Privado_Privado;NPH;"13200";;;
1643654;L7_249;249;249;BOYACÁ;SOGAMOSO;"20/10/2025";"095-27883";FMI_Debe_Estar_Abierto;"157590101000001410024000000000";Desenglobe_Division_Material;"095-116018";Privado_Privado;PH_Unidad_Predial;"84.75";0.4805;"84.75";
1643655;L7_248;248;248;BOYACÁ;SOGAMOSO;"20/10/2025";"095-27883";FMI_Debe_Estar_Abierto;"157590101000001410024000000000";Desenglobe_Division_Material;"095-116017";Privado_Privado;PH_Unidad_Predial;"91.63";0.5195000000000001;"91.63";
1643656;L7_121;123;123;BOYACÁ;SOGAMOSO;"20/10/2025";"095-151539";;SIN NPN;Cambio_Numero_Predial_NPH_a_PH;"095-151539";Privado_Privado;PH_Matriz;"2065.4499999999998";;;
1643656;L7_121;121;121;BOYACÁ;SOGAMOSO;"20/10/2025";"095-134316";;"157590002000000062871000000000";Desenglobe_Division_Material;"095-151539";Privado_Privado;NPH;"2065.4499999999998";;;
1643657;L7_120;126;126;BOYACÁ;SOGAMOSO;"20/10/2025";"095-151540";;SIN NPN;Cambio_Numero_Predial_NPH_a_PH;"095-151540";Privado_Privado;PH_Matriz;"1989.47";;;
1643657;L7_120;120;120;BOYACÁ;SOGAMOSO;"20/10/2025";"095-134316";;"157590002000000062871000000000";Desenglobe_Division_Material;"095-151540";Privado_Privado;NPH;"1989.47";;;
1643658;L7_150;150;150;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149506";;"157590101000005580063000000000";Desenglobe_Division_Material;"095-161300";Privado_Privado;NPH;"72";;;
1643659;L7_149;149;149;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149506";;"157590101000005580063000000000";Desenglobe_Division_Material;"095-161299";Privado_Privado;NPH;"84";;;
1643661;L7_105;105;105;BOYACÁ;SOGAMOSO;"20/10/2025";"095-118743";;"157590102000004200009000000000";Desenglobe_Division_Material;"095-155674";Privado_Privado;PH_Unidad_Predial;"93.85";0.5038;"93.85";
1643662;L7_104;104;104;BOYACÁ;SOGAMOSO;"20/10/2025";"095-118743";;"157590102000004200009000000000";Desenglobe_Division_Material;"095-155673";Privado_Privado;PH_Unidad_Predial; 92,43;0.4962;"92,43";
1643663;L7_19;19;19;BOYACÁ;MONIQUIRA;"20/10/2025";"083-32742";;"154690000000000190305000000000";Desenglobe_Venta_Parcial;"083-37775";Privado_Privado;NPH;"5656";;;
