"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"divipola";"vereda";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente"
1530798;"1104709";57;57;BOLÍVAR;TURBACO;"12/11/2025";"060-113661";"13836";"13836010100000309";;"138360101000003090010000000000";Cancelacion_por_Englobe;;;;;;
1304146;"1104710";58;58;BOLÍVAR;TURBACO;"12/11/2025";"060-113662";"13836";"13836010100000309";;"138360101000003090011000000000";Cancelacion_por_Englobe;;;;;;
1368640;"1116447";62;62;BOLÍVAR;TURBACO;"12/11/2025";"060-218540";"13836";"13836010300000177";;"138360103000001770015000000000";Cancelacion_por_Englobe;;;;;;
1499642;"1116448";63;63;BOLÍVAR;TURBACO;"12/11/2025";"060-218541";"13836";"13836010300000177";;"138360103000001770016000000000";Cancelacion_por_Englobe;;;;;;
1142706;"1116449";64;64;BOLÍVAR;TURBACO;"12/11/2025";"060-218542";"13836";"13836010300000177";;"138360103000001770017000000000";Cancelacion_por_Englobe;;;;;;
1649186;L11_59;61;61;BOLÍVAR;TURBACO;"12/11/2025";"060-218542";"13836";"13836010300000177";;"138360103000001770017000000000";Englobe_Nuevo_FMI;"060-263634";Privado_Privado;NPH;"294";;
1649186;L11_59;60;60;BOLÍVAR;TURBACO;"12/11/2025";"060-218541";"13836";"13836010300000177";;"138360103000001770016000000000";Englobe_Nuevo_FMI;"060-263634";Privado_Privado;NPH;"294";;
1649186;L11_59;59;59;BOLÍVAR;TURBACO;"12/11/2025";"060-218540";"13836";"13836010300000177";;"138360103000001770015000000000";Englobe_Nuevo_FMI;"060-263634";Privado_Privado;NPH;"294";;
1649188;L11_55;56;56;BOLÍVAR;TURBACO;"12/11/2025";"060-113662";"13836";"13836010100000309";;"138360101000003090011000000000";Englobe_Nuevo_FMI;"060-321701";Privado_Privado;NPH;"361.9";;
1649188;L11_55;55;55;BOLÍVAR;TURBACO;"12/11/2025";"060-113661";"13836";"13836010100000309";;"138360101000003090010000000000";Englobe_Nuevo_FMI;"060-321701";Privado_Privado;NPH;"361.9";;
1649682;L11_403;403;403;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-10109";Privado_Privado;NPH;;;
1649535;L11_550;550;550;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-10285";Privado_Privado;NPH;;;
1649681;L11_404;404;404;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-10354";Privado_Privado;NPH;;;
1649508;L11_577;577;577;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-10582";Privado_Privado;NPH;;;
1649680;L11_405;405;405;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-10704";Privado_Privado;NPH;;;
1649679;L11_406;406;406;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-11223";Privado_Privado;NPH;;;
1649678;L11_407;407;407;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-11241";Privado_Privado;NPH;;;
1649677;L11_408;408;408;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-11310";Privado_Privado;NPH;;;
1649676;L11_409;409;409;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-11321";Privado_Privado;NPH;;;
1649534;L11_551;551;551;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-11433";Privado_Privado;NPH;;;
1236908;"942976";278;278;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-11629";"13430";"13430010100000080";;"134300101000000800005000000000";Cancelacion_por_Desenglobe;;;;;;
1649675;L11_410;410;410;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-11726";Privado_Privado;NPH;;;
1649533;L11_552;552;552;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-12034";Privado_Privado;NPH;;;
1649674;L11_411;411;411;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-12120";Privado_Privado;NPH;;;
1649673;L11_412;412;412;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-12125";Privado_Privado;NPH;;;
1649672;L11_413;413;413;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-12215";Privado_Privado;NPH;;;
1649671;L11_414;414;414;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-12570";Privado_Privado;NPH;;;
1649532;L11_553;553;553;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-12745";Privado_Privado;NPH;;;
1649670;L11_415;415;415;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-12766";Privado_Privado;NPH;;;
1649669;L11_416;416;416;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-12947";Privado_Privado;NPH;;;
1649531;L11_554;554;554;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-13220";Privado_Privado;NPH;;;
1649668;L11_417;417;417;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-13329";Privado_Privado;NPH;;;
1237172;"948164";288;288;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-13637";"13430";"13430010100000410";;"134300101000004100031000000000";Cancelacion_por_Desenglobe;;;;;;
1649530;L11_555;555;555;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-13661";Privado_Privado;NPH;;;
1649529;L11_556;556;556;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-13698";Privado_Privado;NPH;;;
1649667;L11_418;418;418;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-13819";Privado_Privado;NPH;;;
1649666;L11_419;419;419;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-13872";Privado_Privado;NPH;;;
1649665;L11_420;420;420;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-14174";Privado_Privado;NPH;;;
1649664;L11_421;421;421;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-14367";Privado_Privado;NPH;;;
1649663;L11_422;422;422;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-14512";Privado_Privado;NPH;;;
1649662;L11_423;423;423;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-14571";Privado_Privado;NPH;;;
1649661;L11_424;424;424;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-1474";Privado_Privado;NPH;;;
1649660;L11_425;425;425;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-15288";Privado_Privado;NPH;;;
1649659;L11_426;426;426;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-15305";Privado_Privado;NPH;;;
1649658;L11_427;427;427;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-15749";Privado_Privado;NPH;;;
1649657;L11_428;428;428;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-15812";Privado_Privado;NPH;;;
1649656;L11_429;429;429;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-16232";Privado_Privado;NPH;;;
1649655;L11_430;430;430;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-16273";Privado_Privado;NPH;;;
1649654;L11_431;431;431;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-16329";Privado_Privado;NPH;;;
1649653;L11_432;432;432;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-16376";Privado_Privado;NPH;;;
1649652;L11_433;433;433;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-17326";Privado_Privado;NPH;;;
1649651;L11_434;434;434;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-17570";Privado_Privado;NPH;;;
1649650;L11_435;435;435;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-17875";Privado_Privado;NPH;;;
1649528;L11_557;557;557;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-17940";Privado_Privado;NPH;;;
1649649;L11_436;436;436;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-18010";Privado_Privado;NPH;;;
1649648;L11_437;437;437;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-18271";Privado_Privado;NPH;;;
1649527;L11_558;558;558;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-18443";Privado_Privado;NPH;;;
1649647;L11_438;438;438;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-18569";Privado_Privado;NPH;;;
1649646;L11_439;439;439;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-18687";Privado_Privado;NPH;;;
1649645;L11_440;440;440;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-1883";Privado_Privado;NPH;;;
1649644;L11_441;441;441;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-1887";Privado_Privado;NPH;;;
1649507;L11_578;578;578;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-18941";Privado_Privado;NPH;;;
1649643;L11_442;442;442;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-1927";Privado_Privado;NPH;;;
1649642;L11_443;443;443;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-19433";Privado_Privado;NPH;;;
1649641;L11_444;444;444;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-19453";Privado_Privado;NPH;;;
1237347;"13261347";335;335;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-19713";"13430";"13430010100000677";;"134300101000006770063000000000";Cancelacion_por_Desenglobe;;;;;;
1649640;L11_445;445;445;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-19875";Privado_Privado;NPH;;;
1649639;L11_446;446;446;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-20016";Privado_Privado;NPH;;;
1649638;L11_447;447;447;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-20247";Privado_Privado;NPH;;;
1649637;L11_448;448;448;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-20248";Privado_Privado;NPH;;;
1649352;L11_336;336;336;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-19713";"13430";"13430010100000677";;"134300101000006770063000000000";Desenglobe_Division_Material;"064-20425";Privado_Privado;NPH;;;
1649351;L11_337;337;337;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-19713";"13430";"13430010100000677";;"134300101000006770063000000000";Desenglobe_Division_Material;"064-20426";Privado_Privado;NPH;;;
1649350;L11_338;338;338;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-19713";"13430";"13430010100000677";;"134300101000006770063000000000";Desenglobe_Division_Material;"064-20427";Privado_Privado;NPH;;;
1649636;L11_449;449;449;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-20722";Privado_Privado;NPH;;;
1649635;L11_450;450;450;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-21068";Privado_Privado;NPH;;;
1649634;L11_451;451;451;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-21100";Privado_Privado;NPH;;;
1649633;L11_452;452;452;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-21103";Privado_Privado;NPH;;;
1649506;L11_579;579;579;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-21219";Privado_Privado;NPH;;;
1649177;L11_281;279;279;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-11629";"13430";"13430010100000080";;"134300101000000800005000000000";Desenglobe_Division_Material;"064-21245";Privado_Privado;NPH;;;
1649177;L11_281;281;281;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-21245";"13430";SIN NPN;;SIN NPN;Cancelacion_por_Desenglobe;;;;;;
1649202;L11_285;285;285;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-21245";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-21288";Privado_Privado;NPH;;;
1649203;L11_284;284;284;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-21245";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-21289";Privado_Privado;NPH;;;
1649204;L11_283;283;283;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-21245";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-21290";Privado_Privado;NPH;;;
1649205;L11_282;282;282;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-21245";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-21291";Privado_Privado;NPH;;;
1649200;L11_287;287;287;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-21245";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-21292";Privado_Privado;NPH;;;
1649201;L11_286;286;286;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-21245";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-21293";Privado_Privado;NPH;;;
1649632;L11_453;453;453;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-21337";Privado_Privado;NPH;;;
1649505;L11_580;580;580;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-21356";Privado_Privado;NPH;;;
1649631;L11_454;454;454;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-21365";Privado_Privado;NPH;;;
1649353;L11_280;280;280;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-11629";"13430";"13430010100000080";;"134300101000000800005000000000";Desenglobe_Division_Material;"064-2144";Privado_Privado;NPH;;;
1140732;"958263";343;343;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-21482";"13430";"13430010200000216";;"134300102000002160014000000000";Cancelacion_por_Desenglobe;;;;;;
1649630;L11_455;455;455;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-21691";Privado_Privado;NPH;;;
1649504;L11_581;581;581;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-21705";Privado_Privado;NPH;;;
1649503;L11_582;582;582;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-21706";Privado_Privado;NPH;;;
1528950;"944312";319;319;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-22219";"13430";"13430010100000167";;"134300101000001670019000000000";Cancelacion_por_Desenglobe;;;;;;
1649449;L11_332;332;332;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-829";"13430";"13430010200000028";;"134300102000000280011000000000";Desenglobe_Division_Material;"064-22458";Privado_Privado;NPH;;;
1649448;L11_333;333;333;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-829";"13430";"13430010200000028";;"134300102000000280011000000000";Desenglobe_Division_Material;"064-22459";Privado_Privado;NPH;;;
1649447;L11_334;334;334;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-829";"13430";"13430010200000028";;"134300102000000280011000000000";Desenglobe_Division_Material;"064-22460";Privado_Privado;NPH;;;
1649526;L11_559;559;559;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-2256";Privado_Privado;NPH;;;
1237954;"963502";592;592;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-22666";"13430";"13430010300000097";;"134300103000000970002000000000";Cancelacion_por_Desenglobe;;;;;;
1649629;L11_456;456;456;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-22782";Privado_Privado;NPH;;;
1649628;L11_457;457;457;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23068";Privado_Privado;NPH;;;
1649627;L11_458;458;458;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23073";Privado_Privado;NPH;;;
1649626;L11_459;459;459;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23140";Privado_Privado;NPH;;;
1649625;L11_460;460;460;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23227";Privado_Privado;NPH;;;
1649624;L11_461;461;461;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-2325";Privado_Privado;NPH;;;
1649623;L11_462;462;462;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-2332";Privado_Privado;NPH;;;
1649622;L11_463;463;463;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23339";Privado_Privado;NPH;;;
1649621;L11_464;464;464;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23467";Privado_Privado;NPH;;;
1649620;L11_465;465;465;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23506";Privado_Privado;NPH;;;
1649619;L11_466;466;466;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23535";Privado_Privado;NPH;;;
1649618;L11_467;467;467;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23635";Privado_Privado;NPH;;;
1649712;L11_373;373;373;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23821";Privado_Privado;NPH;;;
1649711;L11_374;374;374;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23822";Privado_Privado;NPH;;;
1649710;L11_375;375;375;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23823";Privado_Privado;NPH;;;
1649709;L11_376;376;376;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23824";Privado_Privado;NPH;;;
1649708;L11_377;377;377;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23825";Privado_Privado;NPH;;;
1649707;L11_378;378;378;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23826";Privado_Privado;NPH;;;
1649706;L11_379;379;379;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23827";Privado_Privado;NPH;;;
1649705;L11_380;380;380;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23828";Privado_Privado;NPH;;;
1649617;L11_468;468;468;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-23875";Privado_Privado;NPH;;;
1649616;L11_469;469;469;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-24071";Privado_Privado;NPH;;;
1649615;L11_470;470;470;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-24083";Privado_Privado;NPH;;;
1649614;L11_471;471;471;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-24104";Privado_Privado;NPH;;;
1649613;L11_472;472;472;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-24273";Privado_Privado;NPH;;;
1649612;L11_473;473;473;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-24372";Privado_Privado;NPH;;;
1649611;L11_474;474;474;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-24448";Privado_Privado;NPH;;;
1649610;L11_475;475;475;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-24571";Privado_Privado;NPH;;;
1649609;L11_476;476;476;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-24576";Privado_Privado;NPH;;;
1649608;L11_477;477;477;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-24588";Privado_Privado;NPH;;;
1649607;L11_478;478;478;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-24941";Privado_Privado;NPH;;;
1649606;L11_479;479;479;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-24985";Privado_Privado;NPH;;;
1302458;"946350";595;595;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-25149";"13430";"13430010100000280";;"134300101000002800009000000000";Cancelacion_por_Desenglobe;;;;;;
1649431;L11_596;596;596;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-25149";"13430";"13430010100000280";;"134300101000002800009000000000";Desenglobe_Division_Material;"064-25319";Privado_Privado;NPH;;;
1649430;L11_597;597;597;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-25149";"13430";"13430010100000280";;"134300101000002800009000000000";Desenglobe_Division_Material;"064-25320";Privado_Privado;NPH;;;
1649605;L11_480;480;480;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-25575";Privado_Privado;NPH;;;
1649604;L11_481;481;481;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-25675";Privado_Privado;NPH;;;
1649603;L11_482;482;482;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-25863";Privado_Privado;NPH;;;
1649602;L11_483;483;483;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-25875";Privado_Privado;NPH;;;
1555671;"957221";339;339;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-25887";"13430";"13430010200000167";;"134300102000001670008000000000";Cancelacion_por_Desenglobe;;;;;;
1649601;L11_484;484;484;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-25959";Privado_Privado;NPH;;;
1649600;L11_485;485;485;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-25970";Privado_Privado;NPH;;;
1649599;L11_486;486;486;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-26126";Privado_Privado;NPH;;;
1649525;L11_560;560;560;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-26415";Privado_Privado;NPH;;;
1649429;L11_289;289;289;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-13637";"13430";"13430010100000410";;"134300101000004100031000000000";Desenglobe_Division_Material;"064-26550";Privado_Privado;NPH;;;
1649428;L11_290;290;290;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-13637";"13430";"13430010100000410";;"134300101000004100031000000000";Desenglobe_Division_Material;"064-26552";Privado_Privado;NPH;;;
1649427;L11_291;291;291;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-13637";"13430";"13430010100000410";;"134300101000004100031000000000";Desenglobe_Division_Material;"064-26553";Privado_Privado;NPH;;;
1649524;L11_561;561;561;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-26628";Privado_Privado;NPH;;;
