"objectid";"id_operacion";"codigo_orip";"matricula_inmobiliaria";"area_catastral_terreno";"numero_predial_nacional";"tipo";"condicion_predio";"destinacion_economica";"area_registral_m2";"tipo_referencia_fmi_antiguo";"coeficiente";"area_coeficiente";"globalid";"predioinformal_guid";"municipio";"referencia_registral";"gdb_geomattr_data";"shape"
1436228;"1543779";"083";"28329";106,00000000;"154690100000001050031000000000";Privado;NPH;Habitacional;;;;;{98718466-8166-4F3E-B2D5-D53CCFB0423D};{00000000-0000-0000-0000-000000000000};;;;POINT (4936931,9172041565 2206928,8407779667)
1208339;"1544376";"083";"24075";90,00000000;"154690100000001470003000000000";Privado;NPH;Habitacional;;;;;{F6848633-2597-4A19-B0EB-40DCB9A10BDC};{00000000-0000-0000-0000-000000000000};;;;POINT (4936804,704177774 2207113,2242635107)
1305756;"1541932";"083";"13084";465,00000000;"154690100000000370001000000000";Privado;NPH;Habitacional;;;;;{FB1C6F10-86E9-47CA-B982-3AF7C5476FC7};{00000000-0000-0000-0000-000000000000};;;;POINT (4937162,658658143 2207435,1434339276)
1082655;"1542538";"083";"29560";80,00000000;"154690100000000540017000000000";Privado;NPH;Agropecuario;;;;;{FA55B231-BE1E-41D1-AA6E-B8E219E4639F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936390,318584284 2206340,111195009)
1500467;"1542541";;"";107,00000000;"154690100000000550003000000000";Privado;NPH;Habitacional;;;;;{D29CB955-AD98-4AC8-939A-EF398E378597};{00000000-0000-0000-0000-000000000000};;;;POINT (4936353,1238855515 2206282,710448823)
1436169;"1542550";"083";"10940";82,00000000;"154690100000000550012000000000";Privado;NPH;Habitacional;;;;;{B12DCFF2-630B-461C-B942-046AE18E8E55};{00000000-0000-0000-0000-000000000000};;;;POINT (4936360,296466472 2206295,821170306)
1532543;"1542561";"083";"22274";135,00000000;"154690100000000560009000000000";Privado;NPH;Habitacional;;;;;{EEA9DCB6-C70B-4462-A9D2-92EAF52D2019};{00000000-0000-0000-0000-000000000000};;;;POINT (4936333,789665079 2206228,5817600535)
1369663;"1543785";"083";"28334";105,00000000;"154690100000001050037000000000";Privado;NPH;Habitacional;;;;;{BD3A13D9-56CD-489F-A29D-AC33118C3827};{00000000-0000-0000-0000-000000000000};;;;POINT (4936896,325596426 2206913,3352530496)
1467828;"1543816";"083";"10148";69,00000000;"154690100000001060011000000000";Privado;NPH;Habitacional;;;;;{88ACB0F9-81BE-467B-BDE5-4F1912BFC37B};{00000000-0000-0000-0000-000000000000};;;;POINT (4936604,866997931 2207073,919793646)
1208341;"1544406";"083";"27294";90,00000000;"154690100000001480009000000000";Privado;NPH;Habitacional;;;;;{26D3102D-6D7F-4429-BE8B-E0200A4E5AE8};{00000000-0000-0000-0000-000000000000};;;;POINT (4936888,913561166 2207126,0033720685)
1467862;"1544421";"083";"27304";90,00000000;"154690100000001500008000000000";Privado;NPH;Habitacional;;;;;{17839236-4573-4099-8984-74DF740A5B67};{00000000-0000-0000-0000-000000000000};;;;POINT (4936914,440079228 2207096,994637238)
1052558;"1544425";"083";"27312";90,00000000;"154690100000001500012000000000";Privado;NPH;Habitacional;;;;;{A619B26B-14FE-4513-954A-BD1B8D182E4E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936891,336239376 2207090,320867816)
1305695;"1540709";"083";"3404";127,00000000;"154690100000000020027000000000";Privado;NPH;Habitacional;;;;;{3A770F6E-3B1F-4D1E-8621-40A82B7D0BA5};{00000000-0000-0000-0000-000000000000};;;;POINT (4936497,102503503 2207515,6817236)
1500399;"1541325";"083";"11743";66,00000000;"154690100000000200003000000000";Privado;NPH;Habitacional;;;;;{A67C4386-1A21-441E-871F-1DEA35A73C41};{00000000-0000-0000-0000-000000000000};;;;POINT (4936883,843779468 2207570,2456769515)
1500400;"1541356";;"";209,00000000;"154690100000000210008000000000";Privado;NPH;Habitacional;;;;;{0E30C502-4C70-45C1-AAB5-A497482B791A};{00000000-0000-0000-0000-000000000000};;;;POINT (4936440,624753685 2207172,7095583277)
1305810;"1543203";"083";"40030";4263,00000000;"154690100000000720003000000000";Privado;NPH;Habitacional;;;;;{1BFAB703-D572-4457-AD8C-53F9495973FC};{00000000-0000-0000-0000-000000000000};;;;POINT (4936699,870245068 2208257,1924332893)
1052482;"1543218";"083";"12143";173,00000000;"154690100000000740007000000000";Privado;NPH;Habitacional;;;;;{9A1E53D1-5A8D-44EA-96C9-19A9F281726F};{00000000-0000-0000-0000-000000000000};;;;POINT (4937085,5813995665 2207325,2424880723)
1500530;"1543845";"083";"18917";79,00000000;"154690100000001060041000000000";Privado;NPH;Habitacional;;;;;{95A299C3-3B10-4979-AD85-A9F81439489D};{00000000-0000-0000-0000-000000000000};;;;POINT (4936554,005311176 2206936,153875326)
1143723;"1544445";"083";"27337";90,00000000;"154690100000001520002000000000";Privado;NPH;Habitacional;;;;;{8E3CA0D5-1E3C-48FC-9040-6DA8D52BFEEF};{00000000-0000-0000-0000-000000000000};;;;POINT (4936934,926378695 2207039,8476287574)
1436104;"1541385";"083";"14254";239,00000000;"154690100000000220016000000000";Privado;NPH;Habitacional;;;;;{EE6CC201-F315-46E0-B3E2-70219DB1DF7B};{00000000-0000-0000-0000-000000000000};;;;POINT (4936615,478769759 2207227,9843184147)
1240504;"1542001";"083";"23284";92,00000000;"154690100000000390028000000000";Privado;NPH;Habitacional;;;;;{98C517BF-4E0D-41C2-896E-9E06F1AC3EB4};{00000000-0000-0000-0000-000000000000};;;;POINT (4937265,281436729 2207261,365036331)
1500431;"1542004";"083";"23496";80,00000000;"154690100000000390031000000000";Privado;NPH;Habitacional;;;;;{24752003-E7CA-4F20-AB14-13669ED8C209};{00000000-0000-0000-0000-000000000000};;;;POINT (4937245,614472166 2207264,8553915545)
1208251;"1542614";"083";"16801";176,00000000;"154690100000000600011000000000";Privado;NPH;Habitacional;;;;;{2E3B63F1-9AFD-4BCF-8C05-27EA4D40E20B};{00000000-0000-0000-0000-000000000000};;;;POINT (4936337,8893396715 2206459,1563696414)
1208252;"1542622";"083";"39029";1308,00000000;"154690100000000600022000000000";Privado;NPH;Habitacional;;;;;{6D222C12-0FCE-4450-80FF-716C7135E032};{00000000-0000-0000-0000-000000000000};;;;POINT (4936120,137197638 2206444,0814553006)
1467759;"1542647";"083";"29432";63,00000000;"154690100000000600061000000000";Privado;NPH;Habitacional;;;;;{0D6A5B0E-6158-4A4C-9E78-E55EA5AD7439};{00000000-0000-0000-0000-000000000000};;;;POINT (4936237,173644168 2206178,3550947583)
1175337;"1543235";"083";"26007";90,00000000;"154690100000000740026000000000";Privado;NPH;Habitacional;;;;;{D6236115-DE63-4AD8-9CC7-3DFAF86057D7};{00000000-0000-0000-0000-000000000000};;;;POINT (4937099,39092293 2207255,629454107)
1110922;"1543239";"083";"5736";102,00000000;"154690100000000750001000000000";Privado;NPH;Habitacional;;;;;{14EF7D20-0EF6-4680-A88C-B4F9C78042ED};{00000000-0000-0000-0000-000000000000};;;;POINT (4936496,827595554 2206619,1217314955)
1467798;"1543243";"083";"5740";68,00000000;"154690100000000750005000000000";Privado;NPH;Habitacional;;;;;{9ABD4E0B-ED61-4770-AE1C-AFDD5FC7CFD5};{00000000-0000-0000-0000-000000000000};;;;POINT (4936517,8136728 2206611,095042414)
1110925;"1543253";"083";"5750";68,00000000;"154690100000000750015000000000";Privado;NPH;Habitacional;;;;;{0806D461-FC60-473C-8BF5-1C99D5EC6F9A};{00000000-0000-0000-0000-000000000000};;;;POINT (4936571,188328241 2206602,908245749)
1369609;"1543254";"083";"5751";103,00000000;"154690100000000750016000000000";Privado;NPH;Habitacional;;;;;{E5E9BB09-FD3E-4B31-BF51-06A9F53A9E56};{00000000-0000-0000-0000-000000000000};;;;POINT (4936576,403536258 2206601,477156574)
1143682;"1543864";"083";"30899";68,00000000;"154690100000001060061000000000";Privado;NPH;Habitacional;;;;;{DF3969BF-F166-42D5-BF99-65D86BEAEC91};{00000000-0000-0000-0000-000000000000};;;;POINT (4936585,934947173 2206997,471519632)
1175382;"1543876";"083";"15076";200,00000000;"154690100000001070006000000000";Privado;NPH;Habitacional;;;;;{78C9A67B-7DCF-4C45-A1F6-87069280A22E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936303,7467205655 2206055,6017760593)
1208347;"1544504";"083";"28416";831,00000000;"154690100000001540801800000041";Privado;Condominio_Unidad_Predial;Recreacional;;;;;{FB2E9248-2C0A-42EC-BF57-32F890D92588};{00000000-0000-0000-0000-000000000000};;;;POINT (4935790,592765724 2207856,507091495)
1272363;"1544505";"083";"28427";950,00000000;"154690100000001540801800000042";Privado;Condominio_Unidad_Predial;Recreacional;;;;;{66BF64AB-9490-4A77-82A3-B2027AA99615};{00000000-0000-0000-0000-000000000000};;;;POINT (4935760,041861167 2207853,800023321)
1208165;"1540789";"083";"39375";162,00000000;"154690100000000040020000000000";Privado;NPH;Habitacional;;;;;{D91EF8D5-427F-4B7E-8ED2-0A5E1CD45168};{00000000-0000-0000-0000-000000000000};;;;POINT (4936630,237404501 2207632,305380227)
1337460;"1541405";"083";"16733";60,00000000;"154690100000000220032000000000";Privado;NPH;Habitacional;;;;;{8ADEED43-9E30-4826-AAC1-8C4592443CB5};{00000000-0000-0000-0000-000000000000};;;;POINT (4936667,382135441 2207158,8401812296)
1337461;"1541411";"083";"20967";98,00000000;"154690100000000220038000000000";Privado;NPH;Habitacional;;;;;{5CAD2D7D-F6E0-43EB-A915-E0F919A4D009};{00000000-0000-0000-0000-000000000000};;;;POINT (4936598,2754188515 2207183,2994314563)
1208191;"1541431";"083";"27920";48,00000000;"154690100000000220060000000000";Privado;NPH;Habitacional;;;;;{89C73024-F0BA-492D-8282-8A98BEB5FB88};{00000000-0000-0000-0000-000000000000};;;;POINT (4936651,351850551 2207242,305333687)
1272188;"1541437";"083";"27916";27,00000000;"154690100000000220066000000000";Privado;NPH;Habitacional;;;;;{AF3797E2-CCA2-480E-988E-3EFD9511153B};{00000000-0000-0000-0000-000000000000};;;;POINT (4936635,003784761 2207230,631862293)
1208228;"1542053";;"";610,00000000;"154690100000000400003000000000";Privado;NPH;Habitacional;;;;;{6C4D3703-BDA1-4C9F-B5DB-2CD7583C392E};{00000000-0000-0000-0000-000000000000};;;;POINT (4937162,459427999 2207396,9535845676)
1467764;"1542671";"083";"12817";182,00000000;"154690100000000610012000000000";Privado;NPH;Habitacional;;;;;{F40A6EC8-7553-48FD-A784-C67B78872290};{00000000-0000-0000-0000-000000000000};;;;POINT (4936301,26068945 2206622,925251811)
1436207;"1543310";"083";"5816";60,00000000;"154690100000000780012000000000";Privado;NPH;Habitacional;;;;;{E4D8A996-42AB-462F-A5CB-B4C2593A5E70};{00000000-0000-0000-0000-000000000000};;;;POINT (4936637,181695394 2206536,993375183)
1175342;"1543311";"083";"5817";60,00000000;"154690100000000780013000000000";Privado;NPH;Habitacional;;;;;{2C05C10A-E5B9-4A84-A4F1-AB55B571A8EC};{00000000-0000-0000-0000-000000000000};;;;POINT (4936631,519065106 2206538,780837796)
1272335;"1543921";"083";"32850";60,00000000;"154690100000001140010000000000";Privado;NPH;Habitacional;;;;;{832D3976-CEFD-49FE-8D1A-9223E102ECAF};{00000000-0000-0000-0000-000000000000};;;;POINT (4936631,508583905 2207692,793142988)
1082724;"1543927";"083";"18360";107,00000000;"154690100000001150007000000000";Privado;NPH;Habitacional;;;;;{D516F5FF-44F5-43F8-8451-E5F474E49F96};{00000000-0000-0000-0000-000000000000};;;;POINT (4936678,265807073 2207708,5392682925)
1175421;"1544539";"083";"28464";1241,00000000;"154690100000001540801800000079";Privado;Condominio_Unidad_Predial;Recreacional;;;;;{9C978408-A1C9-4A18-90A5-D0E22BC7D781};{00000000-0000-0000-0000-000000000000};;;;POINT (4935868,271818472 2207787,453840834)
1082762;"1544559";"083";"29717";105,00000000;"154690100000001650013000000000";Privado;NPH;Habitacional;;;;;{8F21C012-79C9-468B-9CF1-A433D764FC60};{00000000-0000-0000-0000-000000000000};;;;POINT (4937680,107024832 2207653,2531818547)
1288010;"1538953";"083";"11582";992,00000000;"154690000000000280233000000000";Privado;NPH;Agropecuario;;;;;{C68E2CD0-A868-4B7B-8828-BD993B472F97};{00000000-0000-0000-0000-000000000000};;;;POINT (4937646,506564053 2205890,8503700104)
1143514;"1540821";"083";"2084";103,00000000;"154690100000000050002000000000";Privado;NPH;Habitacional;;;;;{A5995384-744C-4F4C-A949-DE1CF25FC923};{00000000-0000-0000-0000-000000000000};;;;POINT (4936757,262162042 2207682,692179176)
1412563;"1540822";;"";0,00000000;"154690100000000050002500000002";Privado;Mejoras_Terreno_Ajeno_No_PH;Habitacional;;;;;{4169D3CE-C0FC-4653-B726-279850DD4120};{00000000-0000-0000-0000-000000000000};;;;POINT (4936814,380373263 2207691,5800650367)
1110828;"1541447";"083";"4814";654,00000000;"154690100000000230003000000000";Privado;NPH;Habitacional;;;;;{BB231F18-73C6-48EF-9309-BFB9162B09F5};{00000000-0000-0000-0000-000000000000};;;;POINT (4936747,2352068545 2207360,8514689277)
1500408;"1541452";"083";"11290";216,00000000;"154690100000000230008000000000";Privado;NPH;Habitacional;;;;;{F2170EB1-268C-4D34-9308-E56A51DD04E7};{00000000-0000-0000-0000-000000000000};;;;POINT (4936687,935817822 2207307,3685019864)
1175310;"1542709";"083";"25779";225,00000000;"154690100000000610052000000000";Privado;NPH;Habitacional;;;;;{B567DD47-CAF8-4E07-B805-EDD8857D7664};{00000000-0000-0000-0000-000000000000};;;;POINT (4936376,761248477 2206600,0022491473)
1118731;"1542723";"083";"32971";154,00000000;"154690100000000610069000000000";Privado;NPH;Habitacional;;;;;{9B997A55-3BD3-472B-9AA6-CECF81E0895A};{00000000-0000-0000-0000-000000000000};;;;POINT (4936350,817097232 2206814,2492639124)
1337552;"1543321";"083";"5804";60,00000000;"154690100000000780023000000000";Privado;NPH;Habitacional;;;;;{1D63461B-38CD-4B43-B0E8-2C42BCE48432};{00000000-0000-0000-0000-000000000000};;;;POINT (4936579,648055695 2206560,321085942)
1369616;"1543323";"083";"5829";60,00000000;"154690100000000790002000000000";Privado;NPH;Habitacional;;;;;{84C2573D-BCB0-42A7-9C81-EDA8A957475E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936680,108273387 2206539,171638242)
1208278;"1543349";"083";"11013";60,00000000;"154690100000000800013000000000";Privado;NPH;Habitacional;;;;;{3A5920B3-9868-4AA2-8CC9-371A02100479};{00000000-0000-0000-0000-000000000000};;;;POINT (4936693,411182325 2206555,06116724)
1082726;"1543959";"083";"14419";154,00000000;"154690100000001170004000000000";Privado;NPH;Habitacional;;;;;{5F2BF777-4DD8-4728-8BFB-3EDA11BA91A6};{00000000-0000-0000-0000-000000000000};;;;POINT (4936595,68968572 2207600,466565404)
1110979;"1543964";"083";"27907";98,00000000;"154690100000001170011000000000";Privado;NPH;Habitacional;;;;;{BAD3692B-AC56-4193-8ABA-6E0DA3AFF264};{00000000-0000-0000-0000-000000000000};;;;POINT (4936569,576696179 2207583,1581416475)
1111011;"1544568";"083";"29727";105,00000000;"154690100000001660003000000000";Privado;NPH;Habitacional;;;;;{F85E076F-0A4F-4837-80A0-C4D9ADE9AD9B};{00000000-0000-0000-0000-000000000000};;;;POINT (4937670,931122227 2207600,638530517)
1467871;"1544570";"083";"29728";105,00000000;"154690100000001660005000000000";Privado;NPH;Habitacional;;;;;{999B6E97-72C3-464C-B02A-AD40F60B62D0};{00000000-0000-0000-0000-000000000000};;;;POINT (4937685,060005474 2207601,650081059)
1369714;"1544575";"083";"29733";105,00000000;"154690100000001660010000000000";Privado;NPH;Habitacional;;;;;{A19FF144-0905-49FC-9BF6-9A75331B1511};{00000000-0000-0000-0000-000000000000};;;;POINT (4937672,206915984 2207615,117966392)
1337468;"1541493";"083";"3689";286,00000000;"154690100000000240007000000000";Privado;NPH;Habitacional;;;;;{BD728556-3FDD-405C-8886-2094475B80D2};{00000000-0000-0000-0000-000000000000};;;;POINT (4936791,353523102 2207377,958496981)
1208196;"1541506";"083";"14734";45,00000000;"154690100000000240022000000000";Privado;NPH;Habitacional;;;;;{70C48937-5051-4B7A-AC06-6127B27A9008};{00000000-0000-0000-0000-000000000000};;;;POINT (4936884,800056078 2207516,1153768254)
1403866;"1542139";"083";"35678";99,00000000;"154690100000000410042000000000";Privado;NPH;Habitacional;;;;;{ACB25C13-AB47-4995-B3E2-B4D904BE7FEE};{00000000-0000-0000-0000-000000000000};;;;POINT (4937324,894882713 2207400,2212204104)
1337554;"1543365";"083";"12324";174,00000000;"154690100000000820002000000000";Privado;NPH;Habitacional;;;;;{6BBB1E61-1F48-4D82-AD0B-5C63482077FA};{00000000-0000-0000-0000-000000000000};;;;POINT (4936595,81556756 2207111,2279153373)
1143697;"1543990";"083";"32525";85,00000000;"154690100000001170037000000000";Privado;NPH;Habitacional;;;;;{029871A8-CE83-484C-991B-F44D2EC26AE2};{00000000-0000-0000-0000-000000000000};;;;POINT (4936522,198803733 2207589,9688237873)
1082730;"1543996";"083";"32531";78,00000000;"154690100000001170043000000000";Privado;NPH;Habitacional;;;;;{EE8FF99D-256A-445E-8C27-4A6DC7BC6BA2};{00000000-0000-0000-0000-000000000000};;;;POINT (4936556,762876583 2207608,261440036)
1175425;"1544624";"083";"30768";121,00000000;"154690100000001710004000000000";Privado;NPH;Habitacional;;;;;{5061C18D-7E34-421A-825C-8968C79C04E2};{00000000-0000-0000-0000-000000000000};;;;POINT (4937195,453830829 2207083,22011393)
1240650;"1544634";"083";"30772";121,00000000;"154690100000001710014000000000";Privado;NPH;Habitacional;;;;;{05583193-417C-4A19-8B7C-D2182D29A863};{00000000-0000-0000-0000-000000000000};;;;POINT (4937186,984128141 2207030,1537241368)
1436111;"1541549";"083";"34851";187,00000000;"154690100000000240801800000070";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{3405E1AD-0858-418C-8137-5AEB1CC1EDF3};{00000000-0000-0000-0000-000000000000};;;;POINT (4936898,624810303 2207368,4853819767)
1240507;"13494352";"083";"42927";205,00000000;"154690100000000390092000000000";Privado;NPH;Habitacional;;;;;{B82A8244-9727-4C92-80B0-BEA1C12A4474};{00000000-0000-0000-0000-000000000000};;;;POINT (4937286,363388678 2207206,2678739084)
1337596;"1544333";"083";"24103";90,00000000;"154690100000001440008000000000";Privado;NPH;Habitacional;;;;;{4C21D3BB-5932-46B5-947B-A860F483A3D5};{00000000-0000-0000-0000-000000000000};;;;POINT (4936871,876844962 2207054,354622256)
1532672;"1544393";"083";"24072";90,00000000;"154690100000001470020000000000";Privado;NPH;Lote_Urbanizable_No_Urbanizado;;;;;{857B7485-0361-486D-AD13-27EFEB8C4DA6};{00000000-0000-0000-0000-000000000000};;;;POINT (4936820,65742028 2207105,732487309)
1436091;"1541172";"083";"11984";108,00000000;"154690100000000150004000000000";Privado;NPH;Habitacional;;;;;{131E0657-ACB0-41AA-8C4C-F70BEEF99E0A};{00000000-0000-0000-0000-000000000000};;;;POINT (4936549,275095956 2207296,8712317557)
1082681;"1543263";"083";"5760";68,00000000;"154690100000000750025000000000";Privado;NPH;Habitacional;;;;;{025FB511-BFE9-4739-B631-F18502D6C951};{00000000-0000-0000-0000-000000000000};;;;POINT (4936531,101073417 2206594,8952424135)
1305864;"1544441";"083";"27326";90,00000000;"154690100000001510016000000000";Privado;NPH;Habitacional;;;;;{9D4F7404-7A21-4F1B-980E-76FC6ADD774E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936916,226681599 2207059,0862402376)
1082629;"1541995";"083";"8103";129,00000000;"154690100000000390021000000000";Privado;NPH;Habitacional;;;;;{EC9889E4-EE49-40F4-B688-7DE95B1B37DA};{00000000-0000-0000-0000-000000000000};;;;POINT (4937299,369421455 2207262,082298142)
1110825;"1541412";"083";"21709";83,00000000;"154690100000000220039000000000";Privado;NPH;Habitacional;;;;;{22A29F37-93EB-4E16-A842-510EF5C41918};{00000000-0000-0000-0000-000000000000};;;;POINT (4936623,561195706 2207174,537789073)
1500448;"1542181";"083";"4673";238,00000000;"154690100000000430006000000000";Privado;NPH;Habitacional;;;;;{AEDEAFA7-69C7-4FA4-BC2D-AEFE8D9EFB03};{00000000-0000-0000-0000-000000000000};;;;POINT (4936523,368162896 2206552,8117527366)
1337558;"1543474";"083";"34728";321,00000000;"154690100000000840013000000000";Privado;NPH;Habitacional;;;;;{97BC1420-4F0E-4897-8450-420EEF3DB58F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936604,127288379 2207284,014687566)
1175271;"1542145";"083";"8399";144,00000000;"154690100000000420003000000000";Privado;NPH;Habitacional;;;;;{6862E3B3-A585-4967-9D15-57C760C1C1E7};{00000000-0000-0000-0000-000000000000};;;;POINT (4936649,259078803 2206607,8123486806)
1436148;"1542161";"083";"18676";144,00000000;"154690100000000420018000000000";Privado;NPH;Habitacional;;;;;{5FB61A4F-8976-4772-8DAB-105793161FEA};{00000000-0000-0000-0000-000000000000};;;;POINT (4936523,535197001 2206633,518340297)
1532567;"1542786";"083";"33325";130,00000000;"154690100000000610132000000000";Privado;NPH;Habitacional;;;;;{A4E58933-1908-41B1-981B-4164DE67A001};{00000000-0000-0000-0000-000000000000};;;;POINT (4936418,762241494 2206768,8108789097)
1272296;"1543392";"083";"13572";125,00000000;"154690100000000820030000000000";Privado;NPH;Habitacional;;;;;{CF7DF24D-1F94-408C-ADBE-3610CEC7A602};{00000000-0000-0000-0000-000000000000};;;;POINT (4936584,710244581 2207136,923631537)
1143698;"1544036";"083";"17931";1200,00000000;"154690100000001180801800000032";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{F2403FBB-3DC4-4C3B-8EB7-1537F96189EF};{00000000-0000-0000-0000-000000000000};;;;POINT (4935798,069666764 2208287,4558247556)
1143699;"1544039";"083";"17925";1200,00000000;"154690100000001180801800000035";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{4AB6E420-9705-4DF4-9CAA-EBE8BB97FA2E};{00000000-0000-0000-0000-000000000000};;;;POINT (4935818,263236477 2208337,470746415)
1532684;"1544640";"083";"30778";121,00000000;"154690100000001710020000000000";Privado;NPH;Habitacional;;;;;{CDC465DA-2830-4272-95A1-24BF7A3B7738};{00000000-0000-0000-0000-000000000000};;;;POINT (4937180,860586733 2207074,2752517452)
1272168;"1540964";"083";"27798";87,00000000;"154690100000000070040000000000";Privado;NPH;Habitacional;;;;;{15DD45ED-8B6A-4497-AD23-269097E9E3CB};{00000000-0000-0000-0000-000000000000};;;;POINT (4936458,682349284 2207382,351708483)
1500381;"1540966";"083";"27800";89,00000000;"154690100000000070042000000000";Privado;NPH;Habitacional;;;;;{1D124EB8-B408-4DB9-AAD2-A10F142F98B9};{00000000-0000-0000-0000-000000000000};;;;POINT (4936466,147922277 2207372,481912029)
1436113;"1541560";"083";"34875";263,00000000;"154690100000000240801800000081";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{D21F3C1B-80BA-4EEA-A3EE-A7469E855A36};{00000000-0000-0000-0000-000000000000};;;;POINT (4936856,044077601 2207342,639190088)
1337471;"1541593";"083";"6435";126,00000000;"154690100000000260001000000000";Privado;NPH;Habitacional;;;;;{30260ED1-C407-460A-A991-A218FEA772F9};{00000000-0000-0000-0000-000000000000};;;;POINT (4936935,453585318 2207510,561519903)
1337500;"1542188";"083";"9480";174,00000000;"154690100000000430018000000000";Privado;NPH;Habitacional;;;;;{37FD56A3-B576-4C64-BE6B-C05D7971B02E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936589,357861534 2206526,8414713447)
1272222;"1542210";"083";"21473";70,00000000;"154690100000000430041000000000";Privado;NPH;Habitacional;;;;;{5578668A-CBAB-4B9E-9BCD-913F3A2C582A};{00000000-0000-0000-0000-000000000000};;;;POINT (4936621,079692364 2206507,8653609306)
1240481;"1541655";"083";"11952";5439,00000000;"154690100000000270001000000000";Publico_Fiscal_Patrimonial;NPH;Cultural;;;;;{9EE11DEF-A7B9-419C-8CA8-A1F312137B4D};{00000000-0000-0000-0000-000000000000};;;;POINT (4937094,957465576 2207474,136618829)
1369578;"1542835";"083";"36909";1182,00000000;"154690100000000610182000000000";Privado;NPH;Habitacional;;;;;{8C53676C-7B68-4BBB-AD26-81227CBF129B};{00000000-0000-0000-0000-000000000000};;;;POINT (4936458,125851524 2206667,1676840205)
1305789;"1542836";"083";"36910";363,00000000;"154690100000000610183000000000";Privado;NPH;Habitacional;;;;;{1B5B358E-280A-4D8E-95E0-F0748D23630C};{00000000-0000-0000-0000-000000000000};;;;POINT (4936463,523026165 2206651,575881556)
1240570;"1543438";"083";"31446";130,00000000;"154690100000000830011000000000";Privado;NPH;Habitacional;;;;;{91404FCA-50D9-4ACE-AA11-2C2104D7F586};{00000000-0000-0000-0000-000000000000};;;;POINT (4936480,1410481855 2207192,0021154718)
1337534;"1543464";"083";"14470";229,00000000;"154690100000000840003000000000";Privado;NPH;Habitacional;;;;;{B631B795-4441-467F-BE23-4BF4035197C1};{00000000-0000-0000-0000-000000000000};;;;POINT (4936639,128503057 2207285,2602261584)
1369677;"1544064";"083";"17948";1200,00000000;"154690100000001180801800000060";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{E0A018E1-C4F0-47D3-80FC-14E83703D4C1};{00000000-0000-0000-0000-000000000000};;;;POINT (4935940,332163114 2208362,2332649687)
1337587;"1544077";"083";"17884";1200,00000000;"154690100000001180801800000073";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{6CBF6185-A11B-40F3-A3D6-C489B70F376F};{00000000-0000-0000-0000-000000000000};;;;POINT (4935965,1807234045 2208091,8615868995)
1110985;"1544085";"083";"17875";1344,00000000;"154690100000001180801800000081";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{94C75FB5-8978-4DF2-B11B-E70A68F693BF};{00000000-0000-0000-0000-000000000000};;;;POINT (4936045,380251039 2208007,8441700027)
1110986;"1544091";"083";"17914";1479,00000000;"154690100000001180801800000087";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{0356FC56-B666-4226-8BA8-1C35D4E26F34};{00000000-0000-0000-0000-000000000000};;;;POINT (4935646,859729655 2208029,3169771973)
1532692;"1544714";"083";"25628";408,00000000;"154690100000001770801800000003";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{CA774344-DBA1-41D2-81E5-D07A6DFFBCA6};{00000000-0000-0000-0000-000000000000};;;;POINT (4937311,366808108 2206424,6645582337)
1467676;"1540972";"083";"27784";84,00000000;"154690100000000070049000000000";Privado;NPH;Habitacional;;;;;{C6F0A7BF-B10C-4D5F-AC2D-2470B5AD6098};{00000000-0000-0000-0000-000000000000};;;;POINT (4936466,586936733 2207327,452922361)
1305712;"1540974";"083";"27786";91,00000000;"154690100000000070051000000000";Privado;NPH;Habitacional;;;;;{A3279CB1-B884-47F8-9A08-BF88D2D7A0AA};{00000000-0000-0000-0000-000000000000};;;;POINT (4936442,495611455 2207331,256036251)
1500384;"1541001";"083";"31233";1112,00000000;"154690100000000080004000000000";Privado;NPH;Habitacional;;;;;{AA396EE9-79E1-40F2-A33E-4DA19A3B03D8};{00000000-0000-0000-0000-000000000000};;;;POINT (4936585,545849063 2207458,4854007903)
1052387;"1541009";"083";"2145";92,00000000;"154690100000000080012000000000";Privado;NPH;Habitacional;;;;;{6A31832C-7F98-470F-9EF1-C617210E2DDF};{00000000-0000-0000-0000-000000000000};;;;POINT (4936530,975700716 2207454,8599247085)
1305736;"1541608";"083";"23927";241,00000000;"154690100000000260016000000000";Privado;NPH;Habitacional;;;;;{B338980E-BE27-4DBA-820B-71C01662D367};{00000000-0000-0000-0000-000000000000};;;;POINT (4937065,077441456 2207431,327075219)
