"objectid";"id_operacion";"id";"folio_matriz";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"árearegistralm2";"coeficiente";"área coefieciente";"count"
1637803;"1645349R1956";1956;"090-24179";;"155990000000000150198000000000";Desenglobe_Venta_Parcial;"090-62458";Privado_Privado;NPH;"4737";;;1
1637801;"1645251R1956";1956;"090-24179";;"155990000000000150198000000000";Desenglobe_Venta_Parcial;"090-62458";Privado_Privado;NPH;"4737";;;1
1637802;"1645350R1956";1956;"090-24179";;"155990000000000150198000000000";Desenglobe_Venta_Parcial;"090-62458";Privado_Privado;NPH;"4737";;;1
1637748;"1642739R1651";1651;"090-10630";;"155990000000000090840000000000";Desenglobe_Venta_Parcial;"090-62472";Privado_Privado;NPH;"90.91";;;1
1637750;"1642739R1654";1654;"090-10630";;"155990000000000090840000000000";Desenglobe_Venta_Parcial;"090-62473";Privado_Privado;NPH;"90.55";;;1
1637746;"1642739R1650";1650;"090-10630";;"155990000000000090840000000000";Desenglobe_Venta_Parcial;"090-62475";Privado_Privado;NPH;"89.43";;;1
1637847;"1646078R1931";1931;"090-33873";;"155990000000000190050000000000";Desenglobe_Venta_Parcial;"090-62510";Privado_Privado;NPH;"6200.85";;;1
1638047;"1642855R1741";1741;"090-978";;"155990000000000091038000000000";Desenglobe_Venta_Parcial;"090-62531";Privado_Privado;NPH;"359";;;1
1637840;"1642657R1733";1733;"090-2821";;"155990000000000090734000000000";Desenglobe_Venta_Parcial;"090-62605";Privado_Privado;NPH;"1532";;;1
1637860;"1640575R1922";1922;"090-3564";;"155990000000000010238000000000";Desenglobe_Venta_Parcial;"090-62610";Privado_Privado;NPH;"492";;;1
1637861;"1640694R1922";1922;"090-3564";;"155990000000000010238000000000";Desenglobe_Venta_Parcial;"090-62610";Privado_Privado;NPH;"492";;;1
1637859;"1640703R1922";1922;"090-3564";;"155990000000000010238000000000";Desenglobe_Venta_Parcial;"090-62610";Privado_Privado;NPH;"492";;;1
1637858;"1640696R1922";1922;"090-3564";;"155990000000000010238000000000";Desenglobe_Venta_Parcial;"090-62610";Privado_Privado;NPH;"492";;;1
1637865;"1640694R1921";1921;"090-3564";;"155990000000000010238000000000";Desenglobe_Venta_Parcial;"090-62611";Privado_Privado;NPH;"2853";;;1
1637863;"1640703R1921";1921;"090-3564";;"155990000000000010238000000000";Desenglobe_Venta_Parcial;"090-62611";Privado_Privado;NPH;"2853";;;1
1637862;"1640696R1921";1921;"090-3564";;"155990000000000010238000000000";Desenglobe_Venta_Parcial;"090-62611";Privado_Privado;NPH;"2853";;;1
1637864;"1640575R1921";1921;"090-3564";;"155990000000000010238000000000";Desenglobe_Venta_Parcial;"090-62611";Privado_Privado;NPH;"2853";;;1
1637917;"1643309R1690";1690;"090-53969";;"155990000000000091592000000000";Desenglobe_Venta_Parcial;"090-62687";Privado_Privado;NPH;"500";;;1
1634877;L3_-1704;1700;"090-25043";;"155990000000000090118000000000";Desenglobe_Venta_Parcial;"090-62729";Privado_Privado;NPH;"1565";;;1
1634877;L3_-1704;1704;"090-62729";;SIN NPN;Cancelacion_por_Englobe;;;;;;;1
1634898;L3_-1703;1703;"090-62730";;SIN NPN;Cancelacion_por_Englobe;;;;;;;1
1634898;L3_-1703;1699;"090-25044";;"155990000000000090117000000000";Desenglobe_Venta_Parcial;"090-62730";Privado_Privado;NPH;"722";;;1
1634932;L3_-1703-1701;1701;"090-62730";;SIN NPN;Englobe_Nuevo_FMI;"090-62731";Privado_Privado;NPH;"2287";;;1
1634932;L3_-1703-1701;1702;"090-62729";;SIN NPN;Englobe_Nuevo_FMI;"090-62731";Privado_Privado;NPH;"2287";;;1
1637752;"1642530R1764";1764;"090-11113";;"155990000000000090571000000000";Desenglobe_Venta_Parcial;"090-62776";Privado_Privado;NPH;"1522";;;1
1637871;L3_R1941;1941;"090-38517";;"155990000000000140016000000000";Desenglobe_Venta_Parcial;"090-62829";Privado_Privado;NPH;"8112";;;1
1637745;"1642739R1653";1653;"090-10630";;"155990000000000090840000000000";Desenglobe_Venta_Parcial;"090-62842";Privado_Privado;NPH;"89.8";;;1
1637749;"1642739R1652";1652;"090-10630";;"155990000000000090840000000000";Desenglobe_Venta_Parcial;"090-62843";Privado_Privado;NPH;"88.68";;;1
1637747;"1642739R1649";1649;"090-10630";;"155990000000000090840000000000";Desenglobe_Venta_Parcial;"090-62844";Privado_Privado;NPH;"88.31";;;1
1637740;"1643475R1935";1935;"090-10189";;"155990000000000100155000000000";Desenglobe_Venta_Parcial;"090-62963";Privado_Privado;NPH;"3285";;;1
1637767;"1642590R1675";1675;"090-16473";;"155990000000000090634000000000";Desenglobe_Venta_Parcial;"090-62966";Privado_Privado;NPH;"4414";;;1
1637818;"1648193R1945";1945;"090-2572";;"155990002000000210100000000000";Desenglobe_Venta_Parcial;"090-62982";Privado_Privado;NPH;"6574";;;1
1637819;"1644309R1946";1946;"090-2576";;"155990000000000120279000000000";Desenglobe_Venta_Parcial;"090-63001";Privado_Privado;NPH;"8324";;;1
1637820;"1644309R1947";1947;"090-2576";;"155990000000000120279000000000";Desenglobe_Venta_Parcial;"090-63006";Privado_Privado;NPH;"2594";;;1
1637885;"1648275R1925";1925;"090-42712";;"155990001000000210400000000000";Desenglobe_Venta_Parcial;"090-63032";Privado_Privado;NPH;"3901";;;1
1637888;"1648275R1927";1927;"090-42712";;"155990001000000210400000000000";Desenglobe_Venta_Parcial;"090-63036";Privado_Privado;NPH;"1442";;;1
1637739;"1643475R1934";1934;"090-10189";;"155990000000000100155000000000";Desenglobe_Venta_Parcial;"090-63075";Privado_Privado;NPH;"3439";;;1
1637822;"1644717R1959";1959;"090-26451";;"155990000000000130184000000000";Desenglobe_Venta_Parcial;"090-63098";Privado_Privado;NPH;"4266";;;1
1637872;"1933814R1942";1942;"090-38518";;"155990000000000140016000000000";Desenglobe_Venta_Parcial;"090-63106";Privado_Privado;NPH;"6791";;;1
1637886;"1648275R1929";1929;"090-42712";;"155990001000000210400000000000";Desenglobe_Venta_Parcial;"090-63110";Privado_Privado;NPH;"3901";;;1
1638049;"1642855R1742";1742;"090-978";;"155990000000000091038000000000";Desenglobe_Venta_Parcial;"090-63198";Privado_Privado;NPH;"980";;;1
1634861;L3_-1665;1665;"090-63224";FMI_Debe_Estar_Cerrado;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;1
1634861;L3_-1665;1661;"090-5443";;"155990000000000090999000000000";Desenglobe_Venta_Parcial;"090-63224";Privado_Privado;NPH;"1693";;;1
1634870;L3_-1664;1664;"090-63225";FMI_Debe_Estar_Cerrado;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;1
1634870;L3_-1664;1660;"090-55380";;"155990000000000090499000000000";Desenglobe_Venta_Parcial;"090-63225";Privado_Privado;NPH;"2427";;;1
1634931;L3_-1664-1662;1662;"090-63225";FMI_Debe_Estar_Cerrado;SIN NPN;Englobe_Nuevo_FMI;"090-63226";Privado_Privado;NPH;"4120";;;1
1634931;L3_-1664-1662;1663;"090-63224";FMI_Debe_Estar_Cerrado;SIN NPN;Englobe_Nuevo_FMI;"090-63226";Privado_Privado;NPH;"4120";;;1
1638025;"1646428R1954";1954;"090-717";;"155990000000000200289000000000";Desenglobe_Venta_Parcial;"090-63270";Privado_Privado;NPH;"2427";;;1
1638038;"1646232R1958";1958;"090-9377";;"155990000000000200084000000000";Desenglobe_Venta_Parcial;"090-63375";Privado_Privado;NPH;"2633";;;1
1638039;"1646210R1958";1958;"090-9377";;"155990000000000200084000000000";Desenglobe_Venta_Parcial;"090-63375";Privado_Privado;NPH;"2633";;;1
1637875;"1642969R1745";1745;"090-38522";;"155990000000000091252000000000";Desenglobe_Venta_Parcial;"090-63442";Privado_Privado;NPH;"736";;;1
1637742;"1642811R1726";1726;"090-10268";;"155990000000000090953000000000";Desenglobe_Venta_Parcial;"090-63444";Privado_Privado;NPH;"918.2";;;1
1637741;"1650095R1726";1726;"090-10268";;"155990000000000090953000000000";Desenglobe_Venta_Parcial;"090-63444";Privado_Privado;NPH;"918.2";;;1
1637894;"1642587R1674";1674;"090-43163";;"155990000000000090631000000000";Desenglobe_Venta_Parcial;"090-63817";Privado_Privado;NPH;"695";;;1
1637817;"1648193R1944";1944;"090-2572";;"155990002000000210100000000000";Desenglobe_Venta_Parcial;"090-63869";Privado_Privado;NPH;"1427";;;1
1637764;"1642177R1757";1757;"090-1568";;"155990000000000090166000000000";Desenglobe_Venta_Parcial;"090-63893";Privado_Privado;NPH;"2204";;;1
1637779;"1642612R1735";1735;"090-22442";;"155990000000000090658000000000";Desenglobe_Venta_Parcial;"090-63933";Privado_Privado;NPH;"4301";;;1
1637751;"1642245R1673";1673;"090-1069";;"155990000000000090245000000000";Desenglobe_Venta_Parcial;"090-63952";Privado_Privado;NPH;"7399";;;1
1637743;"1650095R1727";1727;"090-10268";;"155990000000000090953000000000";Desenglobe_Venta_Parcial;"090-63958";Privado_Privado;NPH;"2398";;;1
1637744;"1642811R1727";1727;"090-10268";;"155990000000000090953000000000";Desenglobe_Venta_Parcial;"090-63958";Privado_Privado;NPH;"2398";;;1
1637874;"1642969R1744";1744;"090-38522";;"155990000000000091252000000000";Desenglobe_Venta_Parcial;"090-64066";Privado_Privado;NPH;"626";;;1
1637854;"1640696R1923";1923;"090-3564";;"155990000000000010104000000000";Desenglobe_Venta_Parcial;"090-64075";Privado_Privado;NPH;"2790";;;1
1637857;"1640694R1923";1923;"090-3564";;"155990000000000010104000000000";Desenglobe_Venta_Parcial;"090-64075";Privado_Privado;NPH;"2790";;;1
1637855;"1640703R1923";1923;"090-3564";;"155990000000000010104000000000";Desenglobe_Venta_Parcial;"090-64075";Privado_Privado;NPH;"2790";;;1
1637856;"1640575R1923";1923;"090-3564";;"155990000000000010104000000000";Desenglobe_Venta_Parcial;"090-64075";Privado_Privado;NPH;"2790";;;1
1637853;"1640694R1924";1924;"090-3564";;"155990000000000010104000000000";Desenglobe_Venta_Parcial;"090-64076";Privado_Privado;NPH;"6455";;;1
1637852;"1640575R1924";1924;"090-3564";;"155990000000000010104000000000";Desenglobe_Venta_Parcial;"090-64076";Privado_Privado;NPH;"6455";;;1
1637850;"1640696R1924";1924;"090-3564";;"155990000000000010104000000000";Desenglobe_Venta_Parcial;"090-64076";Privado_Privado;NPH;"6455";;;1
1637851;"1640703R1924";1924;"090-3564";;"155990000000000010104000000000";Desenglobe_Venta_Parcial;"090-64076";Privado_Privado;NPH;"6455";;;1
1634935;"1642942-1730";1730;"090-15074";;"155990000000000091222000000000";Englobe_Nuevo_FMI;"090-64079";Privado_Privado;NPH;"3889";;;1
1634935;"1642942-1730";1729;"090-44706";;"155990000000000091224000000000";Englobe_Nuevo_FMI;"090-64079";Privado_Privado;NPH;"3889";;;1
1637836;"1642219R1713";1713;"090-27751";;"155990000000000090217000000000";Desenglobe_Venta_Parcial;"090-64232";Privado_Privado;NPH;"3369.95";;;1
1634924;"1642695-1681";1680;"090-30376";;"155990000000000090678000000000";Englobe_Nuevo_FMI;"090-64647";Privado_Privado;NPH;"9442";;;1
1634924;"1642695-1681";1681;"090-30350";;"155990000000000090786000000000";Englobe_Nuevo_FMI;"090-64647";Privado_Privado;NPH;"9442";;;1
1638013;L3_-369R364;364;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64698";Privado_Privado;NPH;"72.2089";;;1
1638000;L3_-369R354;354;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64699";Privado_Privado;NPH;"103.1117";;;1
1638008;L3_-369R355;355;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64700";Privado_Privado;NPH;"103.1159";;;1
1637999;L3_-369R356;356;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64701";Privado_Privado;NPH;"102.6555";;;1
1638012;L3_-369R365;365;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64702";Privado_Privado;NPH;"102.4209";;;1
1638007;L3_-369R357;357;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64703";Privado_Privado;NPH;"102.3009";;;1
1638006;L3_-369R358;358;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64704";Privado_Privado;NPH;"113.5357";;;1
1638009;L3_-369R368;368;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64705";Privado_Privado;NPH;"113.5357";;;1
1638011;L3_-369R366;366;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64706";Privado_Privado;NPH;"110.8316";;;1
1638005;L3_-369R359;359;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64707";Privado_Privado;NPH;"105.9492";;;1
1638004;L3_-369R360;360;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64708";Privado_Privado;NPH;"101.1647";;;1
1638003;L3_-369R361;361;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64709";Privado_Privado;NPH;"97.0305";;;1
1638010;L3_-369R367;367;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64710";Privado_Privado;NPH;"92.9714";;;1
1638002;L3_-369R362;362;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64711";Privado_Privado;NPH;"77.4968";;;1
1638001;L3_-369R363;363;"090-61285";;SIN NPN;Desenglobe_Division_Material;"090-64712";Publico_Uso_Publico;Bien_Uso_Publico;"453.1277";;;1
1634928;"1642786-1694";1694;"090-24355";;"155990000000000090917000000000";Englobe_Nuevo_FMI;"090-64733";Privado_Privado;NPH;"3923";;;1
1634928;"1642786-1694";1693;"090-24353";;"155990000000000090164000000000";Englobe_Nuevo_FMI;"090-64733";Privado_Privado;NPH;"3923";;;1
1638048;"1642855R1743";1743;"090-978";;"155990000000000091038000000000";Desenglobe_Venta_Parcial;"090-65072";Privado_Privado;NPH;"638";;;1
1637753;"1642530R1765";1765;"090-11113";;"155990000000000090571000000000";Desenglobe_Venta_Parcial;"090-65386";Privado_Privado;NPH;"131.98";;;1
1637890;"1642816R1656";1656;"090-4299";;"155990000000000090854000000000";Desenglobe_Venta_Parcial;"090-65466";Privado_Privado;NPH;"135.8";;;1
1637891;"1642747R1656";1656;"090-4299";;"155990000000000090854000000000";Desenglobe_Venta_Parcial;"090-65466";Privado_Privado;NPH;"135.8";;;1
1637758;L3_-1750R1747;1747;"090-14163";;"155990000000000090143000000000";Desenglobe_Division_Material;"090-65496";Privado_Privado;NPH;"3580";;;1
1637759;L3_-1750R1748;1748;"090-14163";;"155990000000000090143000000000";Desenglobe_Division_Material;"090-65497";Privado_Privado;NPH;"7610";;;1
1637757;L3_-1750R1749;1749;"090-14163";;"155990000000000090143000000000";Desenglobe_Division_Material;"090-65498";Privado_Privado;NPH;"13858";;;1
1638035;"1642626R1648";1648;"090-8436";;"155990000000000090671000000000";Desenglobe_Venta_Parcial;"090-65499";Privado_Privado;NPH;"1450";;;1
1637904;"1650842R1627";1627;"090-48886";;"155990100000000980014000000000";Desenglobe_Division_Material;"090-65558";Privado_Privado;NPH;"870";;;1
1637905;"1650842R1628";1628;"090-48886";;"155990100000000980014000000000";Desenglobe_Division_Material;"090-65559";Privado_Privado;NPH;"868";;;1
1637919;"1643308R1737";1737;"090-53970";;"155990000000000091591000000000";Desenglobe_Division_Material;"090-65693";Privado_Privado;NPH;"180";;;1
1637918;"1643308R1738";1738;"090-53970";;"155990000000000091591000000000";Desenglobe_Division_Material;"090-65694";Privado_Privado;NPH;"1842";;;1
1637915;"1642622R1646";1646;"090-51334";;"155990000000000090667000000000";Desenglobe_Venta_Parcial;"090-65727";Privado_Privado;NPH;"5632";;;1
1637895;"1643310R1710";1710;"090-43230";;"155990000000000091593000000000";Desenglobe_Division_Material;"090-65744";Privado_Privado;NPH;"4973.3";;;1
1637896;"1643310R1709";1709;"090-43230";;"155990000000000091593000000000";Desenglobe_Division_Material;"090-65745";Privado_Privado;NPH;"6009.29";;;1
1637983;"13501952R271";271;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65772";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637946;"13501952R308";308;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65773";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637994;"13501952R260";260;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65774";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637986;"13501952R268";268;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65775";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637955;"13501952R299";299;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65776";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637967;"13501952R287";287;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65777";Privado_Privado;PH_Unidad_Predial;"59.01";1.67;59.01;1
1637968;"13501952R286";286;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65778";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637957;"13501952R297";297;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65779";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637936;"13501952R319";319;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65780";Privado_Privado;PH_Unidad_Predial;"59.01";1.67;59.01;1
1637942;"13501952R312";312;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65781";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637949;"13501952R305";305;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65782";Privado_Privado;PH_Unidad_Predial;"59.01";1.67;59.01;1
1637978;"13501952R276";276;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65783";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637950;"13501952R304";304;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65784";Privado_Privado;PH_Unidad_Predial;"59.01";1.67;59.01;1
1637970;"13501952R284";284;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65785";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637951;"13501952R303";303;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65786";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637971;"13501952R283";283;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65787";Privado_Privado;PH_Unidad_Predial;"59.01";1.67;59.01;1
1637937;"13501952R318";318;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65788";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637972;"13501952R282";282;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65789";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637938;"13501952R317";317;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65790";Privado_Privado;PH_Unidad_Predial;"59.01";1.67;59.01;1
1637973;"13501952R281";281;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65791";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637979;"13501952R275";275;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65792";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637943;"13501952R311";311;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65793";Privado_Privado;PH_Unidad_Predial;"59.01";1.67;59.01;1
1637974;"13501952R280";280;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65794";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637958;"13501952R296";296;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65795";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637975;"13501952R279";279;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65796";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637952;"13501952R302";302;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65797";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
1637940;"13501952R314";314;"090-58193";;"155990000000000091671000000000";Desenglobe_Division_Material;"090-65798";Privado_Privado;PH_Unidad_Predial;"59.01";1.66;59.01;1
