id_operacion;no, fmi;dirección territorial;municipio;fecha_envio_juridico;folio_matriz;novedadfmi_tipo;npnmatriz;novedad_numero_predial;folio_derivados;predio tipo;condicion prop derivado;área registral m2;coeficiente;área coefieciente;field15
1798596;359;BOYACÁ;SOGAMOSO;6/10/2025;095-10897;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-10897;Privado_Privado;PH_Matriz;290;;;
12339357;496;ATLÁNTICO;TUBARÁ;6/10/2025;040-498846;;8,832E+28;Cambio_Numero_Predial_NPH_a_PH;040-498846;Privado_Privado;PH_Matriz;1821;;;
603914;596;ATLÁNTICO;TUBARÁ;6/10/2025;040-235336;FMI_Debe_Estar_Cerrado;8,832E+28;Cancelacion_por_Englobe;;;;;;;
608959;576;ATLÁNTICO;TUBARÁ;6/10/2025;040-354476;;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;
608959;575;ATLÁNTICO;TUBARÁ;6/10/2025;040-354476;;8,83204E+28;Cambio_Numero_Predial_Condominio_a_NPH;040-354476;Privado_Privado;NPH;300;;;
1795878;467;BOYACÁ;SOGAMOSO;6/10/2025;095-85111;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-85111;Privado_Privado;PH_Matriz;270;;;
1795809-4927;294;BOYACÁ;SOGAMOSO;6/10/2025; 095-78833;;1,5759E+29;Predio_Nuevo;095-163236;Privado_Privado;PH_Unidad_Predial;10.6;0.02716;10.6;
1533298;303;BOYACÁ;MONIQUIRA;6/10/2025;083-25791;;1,5469E+29;Cancelacion_por_Desenglobe;;;;;;;
1812776;400;BOYACÁ;SOGAMOSO;6/10/2025;095-153039;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-153039;Privado_Privado;PH_Matriz;172.74;;;
1806008;457;BOYACÁ;SOGAMOSO;6/10/2025;095-101779;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-101779;Privado_Privado;PH_Matriz;120.2;;;
1642057;3;BOYACÁ;RAMIRIQUÍ;6/10/2025;090-13469;FMI_Debe_Estar_Cerrado;1,5599E+29;Cancelacion_por_Desenglobe;;;;;;;
603412;529;ATLÁNTICO;TUBARÁ;6/10/2025;040-14002;;8,832E+28;Cancelacion_por_Desenglobe;;;;;;;
1760888;4;BOYACÁ;SOGAMOSO;6/10/2025; 095-78833;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-78833;Privado_Privado;PH_Matriz;20000;;;
1784433;351;BOYACÁ;SOGAMOSO;6/10/2025;095-1043;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-1043;Privado_Privado;PH_Matriz;384;;;
4764952;593;META;GRANADA;6/10/2025;236-33493;FMI_Debe_Estar_Cerrado;5,0313E+29;Cancelacion_por_Englobe;;;;;;;
1806419;395;BOYACÁ;SOGAMOSO;6/10/2025;095-141862;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-141862;Privado_Privado;PH_Matriz;77.44;;;
1816589;424;BOYACÁ;SOGAMOSO;6/10/2025;095-2648;;1,5759E+29;Cancelacion_por_Desenglobe;;;;;;;
1817463;429;BOYACÁ;SOGAMOSO;6/10/2025;095-78502;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-78502;Privado_Privado;PH_Matriz;121.44;;;
1814885;355;BOYACÁ;SOGAMOSO;6/10/2025;095-108476;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-108476;Privado_Privado;PH_Matriz;142;;;
609047;523;ATLÁNTICO;TUBARÁ;6/10/2025;040-625172;;8,83204E+28;Cambio_Numero_Predial_NPH_a_PH;040-625172;Privado_Privado;PH_Matriz;223;;;
4766548;589;META;GRANADA;6/10/2025;236-41846;FMI_Debe_Estar_Cerrado;5,0313E+29;Cancelacion_por_Englobe;;;;;;;
13517707;463;BOYACÁ;SOGAMOSO;6/10/2025;095-105769;;1,5759E+29;Cancelacion_por_Englobe;;;;;;;
13517715;462;BOYACÁ;SOGAMOSO;6/10/2025;095-105768;;1,5759E+29;Cancelacion_por_Englobe;;;;;;;
1816417;441;BOYACÁ;SOGAMOSO;6/10/2025;095-88983;;1,5759E+29;Cancelacion_por_Desenglobe;;;;;;;
1542800;297;BOYACÁ;MONIQUIRA;6/10/2025;083-33338;;1,5469E+29;Cambio_Numero_Predial_NPH_a_PH;083-33338;Privado_Privado;PH_Matriz;135.03;;;
1642804;3;BOYACÁ;RAMIRIQUÍ;6/10/2025;090-13469;FMI_Debe_Estar_Cerrado;1,5599E+29;Cancelacion_por_Desenglobe;;;;;;;
603807;518;ATLÁNTICO;TUBARÁ;6/10/2025;040-477728;FMI_Debe_Estar_Cerrado;8,832E+28;Cancelacion_por_Desenglobe;;;;;;;
604039;595;ATLÁNTICO;TUBARÁ;6/10/2025;040-370206;FMI_Debe_Estar_Cerrado;8,832E+28;Cancelacion_por_Englobe;;;;;;;
1769691;313;BOYACÁ;SOGAMOSO;6/10/2025;095-136846;;1,5759E+29;Cancelacion_por_Desenglobe;;;;;;;
1781909;375;BOYACÁ;SOGAMOSO;6/10/2025;095-124127;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-124127;Privado_Privado;PH_Matriz;130.55;;;
1786228;485;BOYACÁ;SOGAMOSO;6/10/2025;095-17241;;1,5759E+29;Cancelacion_por_Desenglobe;;;;;;;
13510092;387;BOYACÁ;SOGAMOSO;6/10/2025;095-139903;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-139903;Privado_Privado;PH_Matriz;197.50;;;
13524295;374;BOYACÁ;SOGAMOSO;6/10/2025;095-119154;FMI_Debe_Estar_Cerrado;1,5759E+29;Cancelacion_por_Desenglobe;;;;;;;
603799;597;ATLÁNTICO;TUBARÁ;6/10/2025;040-353104;FMI_Debe_Estar_Cerrado;8,832E+28;Cancelacion_por_Englobe;;;;;;;
4766547;591;META;GRANADA;6/10/2025;236-41845;FMI_Debe_Estar_Cerrado;5,0313E+29;Cancelacion_por_Englobe;;;;;;;
13513014;326;BOYACÁ;SOGAMOSO;6/10/2025;095-146262;;1,5759E+29;Cancelacion_por_Desenglobe;;;;;;;
13514684;350;BOYACÁ;SOGAMOSO;6/10/2025;095-152856;;1,5759E+29;Cancelacion_por_Desenglobe;;;;;;;
1790203;366;BOYACÁ;SOGAMOSO;6/10/2025;095-109063;;1,5759E+29;Cancelacion_por_Desenglobe;;;;;;;
1794953;410;BOYACÁ;SOGAMOSO;6/10/2025;095-95154;;1,5759E+29;Cancelacion_por_Englobe;;;;;;;
1810046;382;BOYACÁ;SOGAMOSO;6/10/2025;095-13719;;1,5759E+29;Cancelacion_por_Desenglobe;;;;;;;
604139;508;ATLÁNTICO;TUBARÁ;6/10/2025;040-477294;FMI_Debe_Estar_Cerrado;8,832E+28;Cancelacion_por_Desenglobe;;;;;;;
1770472;482;BOYACÁ;SOGAMOSO;6/10/2025;095-109860;;1,5759E+29;Cancelacion_por_Englobe;;;;;;;
13511128;454;BOYACÁ;SOGAMOSO;6/10/2025;095-138809;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-138809;Privado_Privado;PH_Matriz;84.51;;;
1794952;409;BOYACÁ;SOGAMOSO;6/10/2025;095-95150;;1,5759E+29;Cancelacion_por_Englobe;;;;;;;
1810045;386;BOYACÁ;SOGAMOSO;6/10/2025;095-124152;;1,5759E+29;Cancelacion_por_Englobe;;;;;;;
1807007;450;BOYACÁ;SOGAMOSO;6/10/2025;095-34287;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-34287;Privado_Privado;PH_Matriz;232;;;
13277822;579;BOLÍVAR;TURBACO;6/10/2025;060-316213;;1,3836E+29;Cancelacion_por_Desenglobe;;;;;;;
1814757;304;BOYACÁ;SOGAMOSO;6/10/2025;095-72918;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-72918;Privado_Privado;PH_Matriz;3200;;;
13518095;370;BOYACÁ;SOGAMOSO;6/10/2025;095-118434;;1,5759E+29;Cancelacion_por_Desenglobe;;;;;;;
1795240;415;BOYACÁ;SOGAMOSO;6/10/2025;095-17529;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-17529;Privado_Privado;PH_Matriz;167.23;;;
1816255;314;BOYACÁ;SOGAMOSO;6/10/2025;095-36559;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-36559;Privado_Privado;PH_Matriz;405;;;
1816070;334;BOYACÁ;SOGAMOSO;6/10/2025;095-3536;;1,5759E+29;Cancelacion_por_Englobe;;;;;;;
1814673;434;BOYACÁ;SOGAMOSO;6/10/2025;095-84373;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-84373;Privado_Privado;PH_Matriz;93.55;;;
1813713;464;BOYACÁ;SOGAMOSO;6/10/2025;095-107490;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-107490;Privado_Privado;PH_Matriz;140;;;
604221;501;ATLÁNTICO;TUBARÁ;6/10/2025;040-302797;;8,832E+28;Cambio_Numero_Predial_NPH_a_PH;040-302797;Privado_Privado;PH_Matriz;4126;;;
1786378;420;BOYACÁ;SOGAMOSO;6/10/2025;095-22133;;1,5759E+29;Cancelacion_por_Desenglobe;;;;;;;
607937;534;ATLÁNTICO;TUBARÁ;6/10/2025;040-593565;FMI_Debe_Estar_Cerrado;8,83204E+28;Cancelacion_por_Desenglobe;;;;;;;
13515175;391;BOYACÁ;SOGAMOSO;6/10/2025;095-142171;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-142171;Privado_Privado;PH_Matriz;71.599.999.999.999.900;;;
13516352;323;BOYACÁ;SOGAMOSO;6/10/2025;095-157132;;1,5759E+29;Cancelacion_por_Desenglobe;;;;;;;
13518262;445;BOYACÁ;SOGAMOSO;6/10/2025;095-75408;;1,5759E+29;Cambio_Numero_Predial_NPH_a_Bien_Uso_Publico;095-75408;Publico_Uso_Publico;Bien_Uso_Publico;21.5;;;
13518302;345;BOYACÁ;SOGAMOSO;6/10/2025;095-156290;;1,5759E+29;Cancelacion_por_Desenglobe;;;;;;;
L5_582;582;BOLÍVAR;TURBACO;6/10/2025;060-363865;;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;
L5_582;580;BOLÍVAR;TURBACO;6/10/2025;060-316213;;1,3836E+29;Desenglobe_Division_Material;060-363865;Privado_Privado;NPH;41.955.042.999.999.900;;;
L5_414;414;BOYACÁ;SOGAMOSO;6/10/2025;095-160406;;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;
L5_414;407;BOYACÁ;SOGAMOSO;6/10/2025;095-95154;;1,5759E+29;Englobe_Nuevo_FMI;095-160406;Privado_Privado;NPH;375.38;;;
L5_414;406;BOYACÁ;SOGAMOSO;6/10/2025;095-95150;;1,5759E+29;Englobe_Nuevo_FMI;095-160406;Privado_Privado;NPH;375.38;;;
L5_414;405;BOYACÁ;SOGAMOSO;6/10/2025;095-95157;;1,5759E+29;Englobe_Nuevo_FMI;095-160406;Privado_Privado;NPH;375.38;;;
L5_340;340;BOYACÁ;SOGAMOSO;6/10/2025;095-156280;;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;
L5_340;333;BOYACÁ;SOGAMOSO;6/10/2025;095-6467;;1,5759E+29;Englobe_Nuevo_FMI;095-156280;Privado_Privado;NPH;2059;;;
L5_340;332;BOYACÁ;SOGAMOSO;6/10/2025;095-3536;;1,5759E+29;Englobe_Nuevo_FMI;095-156280;Privado_Privado;NPH;2059;;;
L5_481;481;BOYACÁ;SOGAMOSO;6/10/2025;095-110422;;SIN NPN;Cancelacion_por_Englobe;;;;;;;
L5_481;478;BOYACÁ;SOGAMOSO;6/10/2025;095-109860;;1,5759E+29;Desenglobe_Venta_Parcial;095-110422;Privado_Privado;NPH;1768.5;;;
L5_479;481;BOYACÁ;SOGAMOSO;6/10/2025;095-110422;;SIN NPN;Cancelacion_por_Englobe;;;;;;;
L5_479;478;BOYACÁ;SOGAMOSO;6/10/2025;095-109860;;1,5759E+29;Desenglobe_Venta_Parcial;095-110422;Privado_Privado;NPH;1768.5;;;
L5_385;385;BOYACÁ;SOGAMOSO;6/10/2025;095-163839;;SIN NPN;Cancelacion_por_Englobe;;;;;;;
L5_385;381;BOYACÁ;SOGAMOSO;6/10/2025;095-13719;;1,5759E+29;Desenglobe_Division_Material;095-163839;Privado_Privado;NPH;38.85;;;
L5_383;385;BOYACÁ;SOGAMOSO;6/10/2025;095-163839;;SIN NPN;Cancelacion_por_Englobe;;;;;;;
L5_383;381;BOYACÁ;SOGAMOSO;6/10/2025;095-13719;;1,5759E+29;Desenglobe_Division_Material;095-163839;Privado_Privado;NPH;38.85;;;
L5_594;594;META;GRANADA;6/10/2025;236-33493;;5,0313E+29;Englobe_Nuevo_FMI;236-67049;Privado_Privado;NPH;369,55 ;;;
L5_594;592;META;GRANADA;6/10/2025;236-41845;;5,0313E+29;Englobe_Nuevo_FMI;236-67049;Privado_Privado;NPH;369.55;;;
L5_594;590;META;GRANADA;6/10/2025;236-41846;;5,0313E+29;Englobe_Nuevo_FMI;236-67049;Privado_Privado;NPH;369.55;;;
L5_461;461;BOYACÁ;SOGAMOSO;6/10/2025;095-105769;;1,5759E+29;Englobe_Nuevo_FMI;095-155772;Privado_Privado;NPH;81;;;
L5_461;460;BOYACÁ;SOGAMOSO;6/10/2025;095-105768;;1,5759E+29;Englobe_Nuevo_FMI;095-155772;Privado_Privado;NPH;81;;;
L5_600;600;ATLÁNTICO;TUBARÁ;6/10/2025;040-353104;;8,832E+28;Englobe_Nuevo_FMI;040-639479;Privado_Privado;NPH;480637.8;;;
L5_600;599;ATLÁNTICO;TUBARÁ;6/10/2025;040-235336;;8,832E+28;Englobe_Nuevo_FMI;040-639479;Privado_Privado;NPH;480637.8;;;
L5_600;598;ATLÁNTICO;TUBARÁ;6/10/2025;040-370206;;8,832E+28;Englobe_Nuevo_FMI;040-639479;Privado_Privado;NPH;480637.8;;;
L5_480;480;BOYACÁ;SOGAMOSO;6/10/2025;095-109860;;1,5759E+29;Englobe_Nuevo_FMI;095-166877;Privado_Privado;NPH;5087;;;
L5_480;479;BOYACÁ;SOGAMOSO;6/10/2025;095-110422;;SIN NPN;Englobe_Nuevo_FMI;095-166877;Privado_Privado;NPH;5087;;;
L5_384;384;BOYACÁ;SOGAMOSO;6/10/2025;095-124152;;1,5759E+29;Englobe_Nuevo_FMI;095-163841;Privado_Privado;NPH;218.85;;;
L5_384;383;BOYACÁ;SOGAMOSO;6/10/2025;095-163839;;SIN NPN;Englobe_Nuevo_FMI;095-163841;Privado_Privado;NPH;218.85;;;
L5_490;490;RISARALDA;APÍA;6/10/2025;0;;SIN NPN;Predio_Nuevo;292-9060;Publico_Uso_Publico;Bien_Uso_Publico;77;;;
L5_491;491;RISARALDA;APÍA;6/10/2025;0;;SIN NPN;Predio_Nuevo;292-9062;Publico_Uso_Publico;Bien_Uso_Publico;65;;;
L5_533;533;ATLÁNTICO;TUBARÁ;6/10/2025;040-14002;;8,832E+28;Desenglobe_Division_Material;040-676619;Privado_Privado;NPH;2061;;;
L5_532;532;ATLÁNTICO;TUBARÁ;6/10/2025;040-14002;;8,832E+28;Desenglobe_Division_Material;040-676617;Privado_Privado;NPH;57860;;;
L5_530;530;ATLÁNTICO;TUBARÁ;6/10/2025;040-14002;;8,832E+28;Desenglobe_Division_Material;040-676620;Privado_Privado;NPH;383000;;;
L5_531;531;ATLÁNTICO;TUBARÁ;6/10/2025;040-14002;;8,832E+28;Desenglobe_Division_Material;040-676618;Privado_Privado;NPH;57860;;;
L5_522;522;ATLÁNTICO;TUBARÁ;6/10/2025;040-225171;;8,832E+28;Desenglobe_Venta_Parcial;040-478404;Privado_Privado;NPH;84.765.400.000.000.000;;;
L5_502;502;ATLÁNTICO;TUBARÁ;6/10/2025;040-302797;;8,832E+28;Desenglobe_Division_Material;040-530875;Privado_Privado;PH_Unidad_Predial;389.62;0.1525;389.62;
L5_504;504;ATLÁNTICO;TUBARÁ;6/10/2025;040-302797;;8,832E+28;Desenglobe_Division_Material;040-530873;Privado_Privado;PH_Unidad_Predial;451.21;0.17620000000000002;451.21;
L5_505;505;ATLÁNTICO;TUBARÁ;6/10/2025;040-302797;;8,832E+28;Desenglobe_Division_Material;040-530872;Privado_Privado;PH_Unidad_Predial;499.66;0.19519999999999998;499.66;
L5_506;506;ATLÁNTICO;TUBARÁ;6/10/2025;040-302797;;8,832E+28;Desenglobe_Division_Material;040-530871;Privado_Privado;PH_Unidad_Predial;436.64;0.1705;436.64;
L5_507;507;ATLÁNTICO;TUBARÁ;6/10/2025;040-302797;;8,832E+28;Desenglobe_Division_Material;040-530870;Privado_Privado;PH_Unidad_Predial;384.83;0.1503;384.83;
L5_503;503;ATLÁNTICO;TUBARÁ;6/10/2025;040-302797;;8,832E+28;Desenglobe_Division_Material;040-530874;Privado_Privado;PH_Unidad_Predial;397.67;0.1553;397.67;
L5_578;578;ATLÁNTICO;TUBARÁ;6/10/2025;040-354476;;SIN NPN;Desenglobe_Division_Material;040-666350;Privado_Privado;NPH;150.01;;;
L5_577;577;ATLÁNTICO;TUBARÁ;6/10/2025;040-354476;;SIN NPN;Desenglobe_Division_Material;040-666351;Privado_Privado;NPH;149.99;;;
L5_560;560;ATLÁNTICO;TUBARÁ;6/10/2025;040-406198;;8,832E+28;Desenglobe_Venta_Parcial;040-653368;Privado_Privado;NPH;500;;;
L5_559;559;ATLÁNTICO;TUBARÁ;6/10/2025;040-406198;;8,832E+28;Desenglobe_Venta_Parcial;040-653367;Privado_Privado;NPH;439.4;;;
L5_558;558;ATLÁNTICO;TUBARÁ;6/10/2025;040-406198;;8,832E+28;Desenglobe_Venta_Parcial;040-653382;Privado_Privado;NPH;299.2;;;
L5_557;557;ATLÁNTICO;TUBARÁ;6/10/2025;040-406198;;8,832E+28;Desenglobe_Venta_Parcial;040-653375;Privado_Privado;NPH;500;;;
L5_556;556;ATLÁNTICO;TUBARÁ;6/10/2025;040-406198;;8,832E+28;Desenglobe_Venta_Parcial;040-653355;Privado_Privado;NPH;63.320.000.000.000.000;;;
L5_554;554;ATLÁNTICO;TUBARÁ;6/10/2025;040-406198;;8,832E+28;Desenglobe_Venta_Parcial;040-653376;Privado_Privado;NPH;500;;;
L5_553;553;ATLÁNTICO;TUBARÁ;6/10/2025;040-406198;;8,832E+28;Desenglobe_Venta_Parcial;040-653374;Privado_Privado;NPH;558.6;;;
